listing_id,name,host_id,host_name,district_eng,latitude,longitude,room_type,price,district_tr
28352062,Violet palace,206350173,Reihaneh,Kucukcekmece,40.99304,28.78923,Private room,73,Küçükçekmece
28352168,Cozy house with a nice view,14857593,Egehan,Kadikoy,40.98583,29.02603,Private room,139,Kadıköy
28352988,Istanbul Skyland Rezidance - TÜRK TELEKOM STADYUM,214077829,Salih,Sisli,41.10327,28.98803,Shared room,151,Şişli
28354544,Semsan Hotel Rooms,5829222,Muge,Sisli,41.05575,28.99815,Private room,339,Şişli
28354772,Home,122464535,Ayşe,Kadikoy,40.99644,29.03002,Private room,60,Kadıköy
28359031,Şişli suit home,196206522,Yücel,Sisli,41.05794,28.98566,Entire home/apt,200,Şişli
28360466,Ümraniye Daire,214130519,Cengiz,Umraniye,40.99948,29.14814,Private room,79,Ümraniye
28360682,Luxury AIRPORT APT :7minute2 SAW,45023617,Lee,Pendik,40.93079,29.29713,Entire home/apt,109,Pendik
28362319,"Easy to reach Bosphorus, near metro, PT, AcibademH",214140700,Gülseren,Sariyer,41.127109999999995,29.036509999999996,Private room,151,Sarıyer
28362459,İstanbul/Üsküdar,212006869,Eda,Uskudar,41.02264,29.064059999999998,Entire home/apt,200,Üsküdar
28364826,Cozy home  next to shopping mall and metro station,3595595,Adnan,Maltepe,40.916270000000004,29.16007,Entire home/apt,363,Maltepe
28364927,Sessiz özgür,212196203,Nagip,Maltepe,40.97055,29.12913,Private room,73,Maltepe
28365576,Brand new & cozy flat in the middle of Bagdat st.,140463218,Aslı,Kadikoy,40.97041,29.0615,Entire home/apt,302,Kadıköy
28365820,you will absolutely LOVE this place .  Just4U,213217265,Muguet,Beyoglu,41.03281,28.984990000000003,Entire home/apt,363,Beyoğlu
28367763,Beautiful peaceful room near Taksim in Cihangir,205022208,Roni,Beyoglu,41.03225,28.98682,Private room,163,Beyoğlu
28372443,Peacefull and well located,60932385,Mehmet,Maltepe,40.94988,29.10892,Entire home/apt,133,Maltepe
28374006,Agva palas,163426776,Adem,Sile,41.13443,29.848909999999997,Private room,302,Şile
28375345,Ev,214226255,Ümit,Fatih,41.01047,28.9257,Private room,103,Fatih
28375674,Cosy space,54849336,Muhsin,Maltepe,40.955490000000005,29.10538,Private room,103,Maltepe
28376328,Galata Kulesine sadece 100 metre,213921066,Galata,Beyoglu,41.02689,28.97363,Entire home/apt,296,Beyoğlu
28376399,TORIUM AVM YANI Oda-kahvaltı,214232086,Ömer,Esenyurt,41.00465,28.685809999999996,Private room,133,Esenyurt
28377852,Bright & Central Room with Balcony at Beşiktaş!,22108353,Selin,Besiktas,41.05587,29.004990000000003,Private room,121,Beşiktaş
28378496,"Delux Flat No5 with Marvelous Terrace, 3+1; Taksim",820117,Mustafa,Beyoglu,41.03982,28.98009,Entire home/apt,339,Beyoğlu
28378655,Amazing SEA View - 250m2 & Triplex Apartment,209780663,Kadir,Zeytinburnu,40.982079999999996,28.897140000000004,Entire home/apt,750,Zeytinburnu
28380693,Nişantaşı'na yakın özel bir apartman dairesi,3803282,Pinar,Sisli,41.054559999999995,28.98415,Private room,236,Şişli
28381262,Roommate or rent a room,201753403,Naz,Besiktas,41.04525,28.999579999999998,Private room,248,Beşiktaş
28381822,MepHouse D2,190120214,MepHouse,Besiktas,41.04376,29.0055,Entire home/apt,272,Beşiktaş
28383403,50 meters to Galata Tower. historical building..,47402343,Ali,Beyoglu,41.02513,28.97366,Private room,109,Beyoğlu
28385497,NİCE FLAT  CENTER OF TAKSİM,214299031,Halit,Beyoglu,41.03394,28.98143,Entire home/apt,254,Beyoğlu
28385574,Enjoy The Cosy Suite,128656719,Deniz,Atasehir,40.98083,29.102090000000004,Entire home/apt,901,Ataşehir
28385599,Tijo'nun evi,213562794,Tijen,Kadikoy,40.96168,29.100309999999997,Entire home/apt,248,Kadıköy
28387066,Best location in Istanbul safe and convince,13177129,April,Besiktas,41.042390000000005,29.011940000000003,Private room,169,Beşiktaş
28391638,"Peaceful,warmful and safety just like a home",171269854,Raşide,Kagithane,41.07281,28.960759999999997,Private room,91,Kağıthane
28394225,MepHouse D5,190120214,MepHouse,Besiktas,41.04402,29.0046,Entire home/apt,272,Beşiktaş
28394375,Only women,146773916,Ebru,Atasehir,40.995870000000004,29.08537,Private room,127,Ataşehir
28397268,LOVELY HISTORICAL HOUSE FOR  SOLO TRAVELERS,45703039,Emirhan,Beyoglu,41.04016,28.98198,Private room,236,Beyoğlu
28397826,mall of istanbull #arenapark mall paylaşımlı daire,196606207,Omer,Kucukcekmece,41.06005,28.790359999999996,Shared room,73,Küçükçekmece
28400138,Comfortable and Enjoyable Home,214401937,Kadir,Besiktas,41.04702,29.002879999999998,Entire home/apt,151,Beşiktaş
28400332,"Large, sunny and comfortable room :)",213036080,Busra,Kadikoy,40.99338,29.03337,Private room,85,Kadıköy
28401040,A Cozy Apartment in Center of Nişantaşı,179005996,Orkun,Sisli,41.05109,28.99503,Entire home/apt,472,Şişli
28401180,New and comfortable house,214415397,Murat,Kadikoy,40.959990000000005,29.093429999999998,Private room,218,Kadıköy
28402248,2+1 dairenin bir odası kiralıktır,214424427,Güven,Atasehir,40.966159999999995,29.111320000000003,Private room,73,Ataşehir
28403157,Room available. Book now !,169880623,Latoya,Kadikoy,40.992490000000004,29.0287,Private room,85,Kadıköy
28403274,"A comfortable stay, cosy room, 5 minutes to metro,",29795837,Sam,Sisli,41.05622,28.98638,Private room,67,Şişli
28403745,Cosy flat in Cihangir/Beyoglu,44718927,Basak,Beyoglu,41.0291,28.98207,Private room,79,Beyoğlu
28405622,Kadıköy Göztepe'de Sessiz Sakin Ferah Daire,112156340,Kağan,Kadikoy,40.984759999999994,29.06578,Private room,60,Kadıköy
28405949,Living room,56438866,Nuray,Sisli,41.054829999999995,28.98105,Private room,399,Şişli
28408688,"Clean, smoothly, cheap house.",183774494,Mustafa,Sisli,41.0755,28.995359999999998,Private room,73,Şişli
28409287,Mint rezidansta 1+1 amerikan mutfak merkezi konum,214483565,Serkan,Kagithane,41.08008,28.977890000000002,Entire home/apt,399,Kağıthane
28410700,Historical & Triplex & Garden & Private House,37334407,Eren,Beyoglu,41.03184,28.983240000000002,Entire home/apt,605,Beyoğlu
28411890,Akşemsettin Mah. Öğretmenler sitesi 24.Blok No 1,209357386,Dara,Eyup,41.083090000000006,28.92098,Shared room,60,Eyüpsultan
28411975,sahile sıfır only girl(nearthe sea)sadece bayan,214506268,Orhan,Buyukcekmece,41.04549,28.4608,Private room,79,Büyükçekmece
28413928,Perfect apartment for holidays 2 / şişli,15929666,Лидия,Sisli,41.07297,28.997329999999998,Entire home/apt,405,Şişli
28416443,Özel oda,45498841,Meltem,Sariyer,41.11656,29.05485,Private room,157,Sarıyer
28417133,Peaceful and Safe House at the center of Besiktas,214546229,Mehmet,Besiktas,41.05308,29.00507,Private room,133,Beşiktaş
28418522,Dream Villa Silivri,88669715,Tuti,Silivri,41.115359999999995,28.04252,Entire home/apt,532,Silivri
28418604,Your lovely room in Şişli,8100069,Hidayet,Sisli,41.05897,28.973540000000003,Private room,85,Şişli
28420259,A Spacious Room,27283165,Alper,Uskudar,41.01174,29.04855,Private room,73,Üsküdar
28422558,Cute Rooftop-İstanbul(female guest-private room),84420905,Sevgi,Gaziosmanpasa,41.07475,28.89388,Private room,97,Gaziosmanpaşa
28423882,Fatih/Çapada Günlük haftalık daire,214581594,Ersen,Fatih,41.00822,28.92851,Private room,73,Fatih
28424231,Fatih Daire,214581594,Ersen,Fatih,41.00804,28.9277,Private room,73,Fatih
28425854,CHARMING STUDIO IN THE HEART OF THE CITY,46483500,Kerem Can,Beyoglu,41.02773,28.97614,Private room,236,Beyoğlu
28427323,A cozy central welcoming shared apartment,52967661,Emel,Besiktas,41.0467,29.004409999999996,Private room,67,Beşiktaş
28427823,AĞAOĞLU MASLAK 1453 STÜDYO TERASLI LUXURY DAİRE,190245901,Kadir,Sisli,41.11866,29.0086,Entire home/apt,841,Şişli
28428777,İstanbul’da apartman dairesinde 2 özel oda,207284721,Yasin,Eyup,41.05652,28.93191,Private room,103,Eyüpsultan
28429248,cute home,214597933,Hadi,Sisli,41.04524,28.98402,Private room,302,Şişli
28429549,Private room in a cozy home,214620367,Koray,Uskudar,40.99638,29.070240000000002,Private room,97,Üsküdar
28430281,"A cozy apartment, at Cihangir",49731196,Yeşim,Beyoglu,41.034290000000006,28.986279999999997,Private room,139,Beyoğlu
28430628,Sunny Room in a Cozy Penthouse Apartment,69908327,Esra,Kadikoy,40.98829,29.029090000000004,Private room,133,Kadıköy
28430914,Cozy and the one of the best locations,141446344,Tülay,Beyoglu,41.030409999999996,28.9699,Private room,103,Beyoğlu
28431491,"Cozy flat in the heart of Istanbul, Etiler",214566941,Cem,Besiktas,41.08392,29.0398,Private room,187,Beşiktaş
28431619,"Lovely Private Room in Feneryolu, Kadıköy.",214630856,Elif,Kadikoy,40.98129,29.048470000000002,Private room,73,Kadıköy
28432435,Cosy house [2+1] with private garden,212075958,Batıkan,Besiktas,41.049,29.00024,Entire home/apt,327,Beşiktaş
28432923,"Apartment with Balcony , Sultan Ahmet",62897656,Mohamed,Fatih,41.00549,28.97462,Entire home/apt,454,Fatih
28433562,A Big Room in Cihangir /Beyoğlu,214645685,Sevgi,Beyoglu,41.027570000000004,28.98116,Private room,121,Beyoğlu
28434214,Cozy cheap flat in Istanbul (close to İstiklal),214631640,Murat,Beyoglu,41.037279999999996,28.974459999999997,Private room,79,Beyoğlu
28435269,İstanbul Ataköy’de Konforlu ve lüx konaklama,214662126,Elif,Bahcelievler,40.99427,28.8273,Private room,103,Bahçelievler
28436482,İstanbul Şirinevler Meydan,214670019,Kübra,Bagcilar,41.03233,28.83442,Private room,79,Bağcılar
28436995,"Apartment with Trace , Sultan Ahmet",62897656,Mohamed,Fatih,41.00477,28.974290000000003,Entire home/apt,454,Fatih
28438353,TAKSİM YAMAÇ SUİTES,210775684,Mertcan,Beyoglu,41.039609999999996,28.98215,Private room,181,Beyoğlu
28440515,1+1 Luxury Furnished Flat in the Heart of the City,162702145,Musab,Sisli,41.07269,28.992559999999997,Entire home/apt,200,Şişli
28446030,MERTER DELÜKS  RESİDANS 1+1 65 m2 daire,213182946,Salim,Gungoren,41.02019,28.88076,Entire home/apt,200,Güngören
28449454,Tuzla Daire,214764510,Bilal,Tuzla,40.82163,29.316940000000002,Entire home/apt,260,Tuzla
28450863,MODERN BAKIMLI BAHÇELİ VİLLA,42865413,Emel,Besiktas,41.083079999999995,29.02905,Entire home/apt,605,Beşiktaş
28452499,central located full flat in Taksim,132151322,Hakan,Beyoglu,41.03683,28.97728,Entire home/apt,242,Beyoğlu
28454183,1 BR Family Suite 24h Reception&Security Bosphorus,52207319,Turkuaz,Besiktas,41.041909999999994,28.99943,Entire home/apt,744,Beşiktaş
28454886,Beyoğlu loft apartment central istanbul,168950128,Keiran,Beyoglu,41.02505,28.9774,Entire home/apt,272,Beyoğlu
28457570,İstanbul Birden fazla bölümden oluşan bina,213482671,Asude,Sisli,41.05464,28.9938,Private room,79,Şişli
28457664,İstanbul Çatı Katı Teraslı Ev,214817017,Onur,Sultangazi,41.090579999999996,28.86425,Private room,103,Sultangazi
28458941,Room with bosphorus view in the centre of üsküdar.,214826581,Mustafa,Uskudar,41.0253,29.01255,Private room,200,Üsküdar
28461518,Very Good Located Apartment With Bosphorus View,2050560,Murat,Uskudar,41.03309,29.02641,Entire home/apt,151,Üsküdar
28461776,Luxury Designer Loft In Galata,4732055,Jordan,Beyoglu,41.02756,28.97482,Entire home/apt,907,Beyoğlu
28461919,Kağıthane Daire,214852279,Furkan Yunus,Kagithane,41.08105,29.003120000000003,Private room,67,Kağıthane
28463371,ATAŞEHİRDE 1+1 EŞYALI KİRALIK RESIDENCE,197060137,Dilek,Atasehir,40.97806,29.12211,Entire home/apt,351,Ataşehir
28465178,sessiz konumda ev,214879732,Emin,Kadikoy,40.98129,29.08158,Entire home/apt,302,Kadıköy
28465751,Kadıköy/Göztepe Available Room,91780667,Deniz Can,Kadikoy,40.97566,29.05589,Private room,67,Kadıköy
28466222,Central and Convenient Room in Besiktas,23575950,Uğur Özgür,Besiktas,41.04544,29.00439,Private room,73,Beşiktaş
28466724,Available after MAY full furnished room,214347941,Osman,Bahcelievler,40.99385,28.84637,Private room,151,Bahçelievler
28472085,Small but effective + reverse dublex,214935064,Halil,Kagithane,41.08615,28.998590000000004,Private room,103,Kağıthane
28473805,Sweet loft in Nişantaşı area!,118378632,Ezgi,Sisli,41.055209999999995,28.99127,Private room,91,Şişli
28474382,İstanbul Birden fazla bölümden oluşan bina,214947607,Mutlu,Sisli,41.05062,28.98578,Private room,103,Şişli
28475232,Cozy room in Beyoğlu/Taksim,214953732,Elena,Beyoglu,41.03584,28.975720000000003,Private room,181,Beyoğlu
28475365,A cosy studio in Kadikoy,2574846,Özlem,Kadikoy,40.97732,29.048890000000004,Entire home/apt,272,Kadıköy
28475907,Cozy Room in Beyoğlu (Galata),198765862,Ayşe & Erhan,Beyoglu,41.02597,28.97178,Private room,133,Beyoğlu
28478511,105-Erra Touched Design Great Location,207965755,Erra Home,Besiktas,41.06455,29.024729999999998,Entire home/apt,248,Beşiktaş
28479136,Beşiktaş House with Bosphorus View,209124197,Taylan Mert,Besiktas,41.04763,29.006220000000003,Entire home/apt,212,Beşiktaş
28479299,1+1 Cozy Flat in the Heart of the City,208557694,Can,Sisli,41.04475,28.984820000000003,Entire home/apt,248,Şişli
28479729,Life here is easy,214976400,Akın,Maltepe,40.92143,29.169079999999997,Private room,67,Maltepe
28479741,Spacious quiet Apartment in Tesvikiye / Nisantasi,22481135,Yağiz,Sisli,41.05014,28.996109999999998,Entire home/apt,212,Şişli
28480147,Ekonomik Oda,165740931,Alaattin,Fatih,41.013329999999996,28.97607,Private room,677,Fatih
28480265,Cozy and luxury flat in the heart of Suadiye,214980846,İlker,Kadikoy,40.96668,29.08355,Entire home/apt,351,Kadıköy
28480314,Historical Wonderful Rum House,47184777,Pelin,Beyoglu,41.03054,28.98708,Private room,544,Beyoğlu
28480358,Cozy and forest view room,214979743,Uğur Emre,Sisli,41.12395,29.004340000000003,Private room,181,Şişli
28480447,Beyoğlu Home with a View,40517401,Bahar,Beyoglu,41.03132,28.979129999999998,Private room,103,Beyoğlu
28480660,Central 2+1 lovely flat in heart of Beşiktaş,92411234,Pınar,Besiktas,41.04937,29.00787,Entire home/apt,230,Beşiktaş
28482076,Perfect location Beşiktaş ORTAKOY,214993387,Zeynep,Besiktas,41.05079,29.025109999999998,Private room,157,Beşiktaş
28483341,Sadece bayan Misafire Tuzla Mobilyalı Daire,215001241,Selçuk,Tuzla,40.86769,29.31796,Shared room,91,Tuzla
28483546,Cozy Nice Room-Forest View[1 kişi 45TL 2Kişi 55TL],164923148,Osman,Sisli,41.12169,28.99685,Private room,67,Şişli
28483961,Tek kişilik oda. Erkek kabul etmiyoruz.,215005816,Fatma,Kadikoy,40.978629999999995,29.079759999999997,Private room,85,Kadıköy
28485295,Luxury room and quiet house in the center,4830715,Onur Gokhan,Besiktas,41.06062,29.022779999999997,Private room,508,Beşiktaş
28485527,We rent our house for daily/weekly in Cihangir.,215006296,Cihangir,Beyoglu,41.03294,28.985740000000003,Entire home/apt,194,Beyoğlu
28488795,"Modern Apt. Trend Park Residence, Beylikduzu",20102991,Ceren,Esenyurt,41.019259999999996,28.64442,Entire home/apt,121,Esenyurt
28489694,Enjoy The Cosy Residence,128656719,Deniz,Atasehir,40.98117,29.10189,Entire home/apt,538,Ataşehir
28490004,Secret Garden,215049472,İstanbul,Sisli,41.04653,28.98265,Entire home/apt,242,Şişli
28490074,Cozy room ın the center of Kadıköy,108562849,Burcu,Kadikoy,40.99007,29.029940000000003,Private room,85,Kadıköy
28490500,Nice place in residence,61836500,Koray,Sisli,41.05659,28.976309999999998,Entire home/apt,375,Şişli
28491156,Big sunny room for famale,143650124,Nelis,Fatih,41.01701,28.92952,Private room,103,Fatih
28492444,Residence 2+1,201054686,Tümay,Atasehir,40.99645,29.107670000000002,Entire home/apt,339,Ataşehir
28492725,Comfortable Duplex at Old Pera,1438635,Ali,Beyoglu,41.02875,28.97352,Entire home/apt,345,Beyoğlu
28493130,GREEN CİTY HOUSE,215075199,Furkan Batuhan,Silivri,41.07274,28.144990000000004,Entire home/apt,641,Silivri
28501409,Ahşap Müstakil Ev,215133504,Asli,Fatih,40.99539,28.92665,Private room,67,Fatih
28504595,Taksim mobilyalı apart daire,215150990,Lavilla Apart,Sisli,41.04252,28.98777,Entire home/apt,538,Şişli
28505306,Cosy bedroom  in Bostancı!,24769649,Yağmur,Maltepe,40.95418,29.10343,Private room,115,Maltepe
28506554,BOĞAZ MANZARALI GÜNLÜK KİRALIK DAİRE,154525372,Oğuz,Beyoglu,41.03068,28.98687,Entire home/apt,417,Beyoğlu
28506996,Avcılar E5 üzeri metrobüs& pelican yanı lüks daire,215165887,Pablo,Avcilar,40.98952,28.716990000000003,Private room,151,Avcılar
28507325,3 BEDROOM FLAT ATASEHİR TERRACE 9PR SLEEP,86810547,Fikret,Atasehir,40.97575,29.150809999999996,Entire home/apt,248,Ataşehir
28508345,Sunny quite room in Kadıköy,15823391,Mehmet,Kadikoy,40.9843,29.032220000000002,Private room,151,Kadıköy
28508521,Fashion HOUSE,10553209,Mert,Beyoglu,41.02943,28.98488,Entire home/apt,750,Beyoğlu
28513389,Nice room nice atmosphere in Cihangir...,74181746,Asli,Beyoglu,41.03293,28.987029999999997,Private room,97,Beyoğlu
28513982,"Kurtköy, Sabiha Gökçen SAW Airport, Viaport Mall",215215089,Oğuz,Pendik,40.93622,29.30787,Private room,67,Pendik
28515003,House with Park View in Beyoğlu (Taksim),215221626,Derya,Beyoglu,41.03581,28.97291,Entire home/apt,127,Beyoğlu
28515586,Beykoz kavacıkta kiralık oda,215226721,Cevriye,Beykoz,41.08806,29.08018,Private room,200,Beykoz
28516928,Double room with terrace at central location,179335030,Resat,Sisli,41.050509999999996,28.982190000000003,Private room,79,Şişli
28517119,"25. Floor city wiew,pool,gym,kid park,car park",214234084,Umut,Eyup,41.09209,28.93652,Entire home/apt,254,Eyüpsultan
28530355,"150 kvm apartment full security, 7 persons. Ali in",164439417,Tarek,Bagcilar,41.050470000000004,28.839679999999998,Entire home/apt,750,Bağcılar
28533480,"24 security,terrace 2+1 Şişli-Bomonti.",215342534,Kubilay,Sisli,41.05395,28.970190000000002,Entire home/apt,441,Şişli
28535927,Amazingly located 2 (Website hidden by Airbnb) bomontiada.2+1,215342534,Kubilay,Sisli,41.05581,28.971770000000003,Entire home/apt,538,Şişli
28536540,Üsküdar  ( Erasmus-tourist-Traveler),215371040,Mücahit,Uskudar,41.02395,29.022840000000002,Private room,151,Üsküdar
28539509,Bahçelievler Daire,215395373,Yağız,Bahcelievler,40.99241,28.839740000000003,Private room,85,Bahçelievler
28540159,ATAŞEHİR'DE  HUZURLU BİR EV,215397186,Ibrahim,Atasehir,40.977940000000004,29.1053,Entire home/apt,187,Ataşehir
28541394,Alf Hotel,215410146,Harun,Fatih,41.0043,28.96545,Private room,181,Fatih
28541437,"Kadıköy, Moda Bölgesinde Oda",215401498,Başak,Kadikoy,40.98832,29.0232,Private room,91,Kadıköy
28542102,Your distant home in Istanbul,131348067,Inam,Zeytinburnu,40.98577,28.89932,Entire home/apt,357,Zeytinburnu
28542588,Erenköy'de Yeni Binada Merkezi Konumda Ev,207163643,Hülya,Kadikoy,40.97938,29.08713,Entire home/apt,133,Kadıköy
28543665,KUMPO HOUSE BALCONY,83490540,Erkan,Fatih,41.00377,28.96323,Entire home/apt,181,Fatih
28547685,Bosphorus room-2,205022208,Roni,Beyoglu,41.03285,28.98545,Private room,115,Beyoğlu
28550606,Comfortable home,215472642,Reyhan,Esenyurt,41.03333,28.64361,Entire home/apt,200,Esenyurt
28552516,Penthouese suit with Bosphours view and Terrace,163723328,Kemal,Beyoglu,41.0265,28.97738,Private room,447,Beyoğlu
28553081,"cosy home, private bedroom in downtown",215487269,Berçem,Besiktas,41.0465,29.01138,Private room,103,Beşiktaş
28553665,rental suit,215491700,Vedat,Esenyurt,41.02668,28.626140000000003,Private room,248,Esenyurt
28555060,Cossy Apartment in Kadikoy,9569397,Gürcan,Kadikoy,40.99635,29.027009999999997,Private room,97,Kadıköy
28555319,"Modern , dublex flat in downtown with terrace",14029516,Gul &,Sisli,41.051790000000004,28.99206,Entire home/apt,405,Şişli
28556153,SUPER LUX 1+1 BAHÇEŞEHİR  STYLISH HOUSE,213532866,Bahar,Basaksehir,41.05948,28.691259999999996,Entire home/apt,248,Başakşehir
28556567,Maltepe daire,215514134,Aziz,Maltepe,40.93022,29.1379,Private room,60,Maltepe
28558756,Awesome apartments ka in iastanbul,213157136,Ghassan,Kagithane,41.08579,28.99172,Entire home/apt,514,Kağıthane
28559061,A cosy flat in Beyoglu,215536102,Nihat,Beyoglu,41.03374,28.98242,Private room,109,Beyoğlu
28561496,Private Room in Kartal with a Seaview,15004990,Bekir,Kartal,40.89284,29.18347,Private room,73,Kartal
28562195,Two Bright and central rooms,24348264,Hayet,Beyoglu,41.03395,28.985229999999998,Entire home/apt,284,Beyoğlu
28562278,Istanbul Mobilyalı Daire Terrace house,215563770,Pınar,Fatih,41.02234,28.9504,Entire home/apt,441,Fatih
28562582,Spacious room | FEMALES ONLY/ FREE BREKFAST,215565929,Aslihan,Atasehir,40.97413,29.109740000000002,Private room,73,Ataşehir
28563142,papyon home,215570291,Çağla,Uskudar,41.01141,29.0165,Private room,151,Üsküdar
28564103,Causy Economic room with single bed,205022208,Roni,Beyoglu,41.03383,28.985440000000004,Private room,79,Beyoğlu
28564763,"Good location, nice neighborhood",140075457,Betül,Besiktas,41.090559999999996,29.032909999999998,Entire home/apt,194,Beşiktaş
28566108,İstanbul Birden fazla bölümden oluşan bina,212439614,Sena,Umraniye,41.01416,29.09345,Private room,67,Ümraniye
28570110,5+1 duplex for big families and corporate meetings,79610856,Buğra,Sisli,41.06264,28.99683,Entire home/apt,726,Şişli
28570978,Cleaning? Safety? Price? Luxury?,200246224,Tuna,Bakirkoy,40.95755,28.817079999999997,Entire home/apt,423,Bakırköy
28573251,Heybeliada'da keyifli deniz manzaralı daire...,215643856,Melek,Adalar,40.875370000000004,29.10019,Private room,200,Adalar
28573588,Kadıköy bölgesinde ferah manzaralı bir ev,215646148,Cem Baybars,Kadikoy,40.98198,29.057309999999998,Private room,67,Kadıköy
28573834,Nice Penthouse studio near to Taksim square,32475098,Suphi,Beyoglu,41.03781,28.98227,Entire home/apt,206,Beyoğlu
28575675,Like a villiage life,37518177,Ferhat,Buyukcekmece,41.0002,28.51721,Private room,60,Büyükçekmece
28577773,Room in the Pink House of Ortaköy,24418722,Emre,Besiktas,41.050090000000004,29.023159999999997,Private room,103,Beşiktaş
28577899,Room Near the Taksim,164617312,Ada,Sisli,41.04953,28.98507,Private room,79,Şişli
28578738,Maltepe Daire,195019792,Duygu,Maltepe,40.927279999999996,29.12818,Entire home/apt,103,Maltepe
28578921,İstanbul Hub - Standard Double Apt(A),8754052,Ahmet Ertan,Beyoglu,41.038059999999994,28.98256,Entire home/apt,206,Beyoğlu
28579670,"Comfortable, quiet and at the hard of the city",211860419,Belgin,Sisli,41.06046,28.992720000000002,Private room,91,Şişli
28580683,Deluxe King Room near Galata Tower,189516806,Arzu,Beyoglu,41.02695,28.974809999999998,Private room,272,Beyoğlu
28580859,Lovely Penthouse Studio near to Taksim,32475098,Suphi,Beyoglu,41.03934,28.980990000000002,Entire home/apt,206,Beyoğlu
28581418,Tarabyada doğayla iç içe müthiş daire,215711484,Dursun Ali,Sariyer,41.14335,29.03684,Private room,248,Sarıyer
28582262,The central house,93763635,Burak,Beyoglu,41.03225,28.97927,Private room,97,Beyoğlu
28583558,Your home away from home with terrace and sea view,213921066,Galata,Beyoglu,41.02838,28.97287,Entire home/apt,278,Beyoğlu
28583889,Yunus,215731433,Yakup,Kartal,40.89539,29.208859999999998,Private room,73,Kartal
28584994,Salacak Konak,215741650,Bizim,Uskudar,41.015370000000004,29.01196,Shared room,399,Üsküdar
28586574,Cosy House in Cihangir,215754879,Nagihan,Beyoglu,41.03394,28.98142,Entire home/apt,157,Beyoğlu
28588288,Cozy small flat between Galata and Sishane,40306869,Gaia,Beyoglu,41.02685,28.97682,Entire home/apt,236,Beyoğlu
28591056,Private Room & terrace in Nişantaşı &Taksim,215606785,Neslihan,Sisli,41.048809999999996,28.985879999999998,Private room,103,Şişli
28592103,Private double bed room in cosy flat @ Sisli,17628404,Tevfik,Sisli,41.06172,29.00067,Private room,133,Şişli
28594891,Comfortable Fun Room in Sisli,47539842,Hazal,Sisli,41.0474,28.98152,Private room,103,Şişli
28595525,taksim brand suit,35727025,Ilhan,Beyoglu,41.040079999999996,28.982540000000004,Private room,151,Beyoğlu
28596669,Lavinia’s Place,101840021,Ayse,Fatih,41.02004,28.952059999999996,Private room,91,Fatih
28596795,7 min to 4. Levent metro,45517380,Ceren,Besiktas,41.09236,29.013309999999997,Entire home/apt,91,Beşiktaş
28597651,Furnished room for rent,149189834,Ayça,Besiktas,41.05294,29.0245,Private room,67,Beşiktaş
28598624,Ccossy,215836725,Aysu,Beyoglu,41.03646,28.98566,Private room,665,Beyoğlu
28599420,1+1 Family Apart,214009449,Aykut,Beyoglu,41.03518,28.97873,Entire home/apt,369,Beyoğlu
28599794,"Cosy, and sunny flat near by Kadıköy...",61205527,Ahmet,Kadikoy,40.98611,29.06865,Shared room,151,Kadıköy
28599923,İstanbul Maltepe Mobilyalı Daire,215844939,Attila,Maltepe,40.93291,29.149590000000003,Entire home/apt,212,Maltepe
28600086,Cozy Residence life in Istanbul/kadikoy,67917894,Mina,Kadikoy,40.98984,29.04556,Entire home/apt,115,Kadıköy
28600297,Koşuyolu sitede Daire,146588562,Ajda,Uskudar,41.01119,29.046090000000003,Private room,67,Üsküdar
28601290,Cosy Apartment in Taksim,91519892,Ezgi,Beyoglu,41.03385,28.98906,Entire home/apt,357,Beyoğlu
28601553,"Nice,Smart,Safe house in Bomonti",215342534,Kubilay,Sisli,41.05712,28.97291,Entire home/apt,478,Şişli
28602352,BEŞİKTAŞ CITY CENTER ROOFTOP,215866615,Hakan,Besiktas,41.0458,29.00335,Entire home/apt,284,Beşiktaş
28602952,"Smart,Safe,furnished House in Bomonti 1+1",215342534,Kubilay,Sisli,41.05509,28.97294,Entire home/apt,357,Şişli
28603610,Cozy Room in İstanbul,215875809,Enes,Besiktas,41.064240000000005,29.00334,Private room,151,Beşiktaş
28603723,BEŞİKTAŞ CITY CENTER REVERSE DUPLEX,215866615,Hakan,Besiktas,41.046079999999996,29.00355,Entire home/apt,284,Beşiktaş
28603781,FULYA DA MERKEZİ KONUMLU DAİRE,140392716,Nilgün,Besiktas,41.05473,28.99914,Private room,399,Beşiktaş
28603980,Cosy room in Kadıköy Yeldeğirmeni,54660180,Cem,Kadikoy,40.99498,29.02875,Private room,67,Kadıköy
28604346,BEŞİKTAŞ CITY CENTER BIG STUDIO,215866615,Hakan,Besiktas,41.044129999999996,29.005540000000003,Entire home/apt,194,Beşiktaş
28605413,BEŞİKTAŞ CITY CENTER STUDIO ROOM,215866615,Hakan,Besiktas,41.04546,29.004820000000002,Entire home/apt,194,Beşiktaş
28607677,Deluxe Aparment near to Taksim Square,32475098,Suphi,Beyoglu,41.038909999999994,28.98221,Entire home/apt,272,Beyoğlu
28607763,Flatshare at Sisli,215908054,Dilan,Sisli,41.05162,28.981209999999997,Private room,97,Şişli
28608222,Levent spacious shared room for everyone,205195412,Adil,Kagithane,41.07858,29.0067,Private room,67,Kağıthane
28609112,Deluxe Suite near to Taksim square,32475098,Suphi,Beyoglu,41.03705,28.98112,Entire home/apt,272,Beyoğlu
