,point_of_origin,nearest_point,distance_in_meter
1435,POINT (28.98455 41.04451),POINT (28.9821093 41.0412067),420.4907900018705
1436,POINT (28.98629 41.04381),POINT (28.9821093 41.0412067),528.2765246769634
1437,POINT (28.9925 41.05462),POINT (28.9946951 41.0530658),286.58226349332335
1438,POINT (28.99733 41.06914),POINT (28.997029 41.067248),187.35364526168195
1439,POINT (28.98326 41.05356),POINT (28.9868253 41.0523695),411.8410074697857
1440,POINT (28.9849 41.04316),POINT (28.9821093 41.0412067),363.1911927550291
1441,POINT (28.99182 41.05311),POINT (28.9910654 41.0517089),160.1134173328504
1442,POINT (29.00772000000001 41.07025),POINT (29.00658198800005 41.06918643200004),163.2413068185176
1443,POINT (28.99271 41.06005),POINT (28.9892825 41.0616722),411.46653355272576
1444,POINT (28.99439000000001 41.05855),POINT (28.99561331400002 41.05553430600003),323.6317817580651
1445,POINT (28.98098 41.05594),POINT (28.97870225 41.05463435),282.71049155353995
1446,POINT (28.98644 41.04618),POINT (28.98894300000007 41.05008799900003),471.1675868817162
1447,POINT (28.98841 41.04951),POINT (28.98894300000007 41.05008799900003),81.62405410115001
1448,POINT (29.0087 41.11557),POINT (29.017713 41.0877267),2890.7681618792594
1449,POINT (28.9945 41.05688),POINT (28.99561331400002 41.05553430600003),180.05879816515218
1450,POINT (28.99025 41.05454),POINT (28.9910654 41.0517089),290.3097287247121
1451,POINT (28.98927 41.05448),POINT (28.9868253 41.0523695),340.1744910932983
1452,POINT (28.98623 41.04321),POINT (28.9821093 41.0412067),496.6965178435653
1453,POINT (28.98652 41.0451),POINT (28.98894300000007 41.05008799900003),555.3357612066975
1454,POINT (28.99421 41.06192),POINT (28.9967448 41.0652149),426.630800108709
1455,POINT (28.9874 41.05996),POINT (28.9863997 41.05934910000001),125.8414110230108
1456,POINT (28.99418 41.06085),POINT (28.9892825 41.0616722),548.6985915054764
1457,POINT (28.98756 41.0602),POINT (28.9863997 41.05934910000001),153.01803159012252
1458,POINT (28.98558 41.05167),POINT (28.9868253 41.0523695),153.93928012702318
1459,POINT (28.99764 41.07508),POINT (28.9996767 41.07080525),473.7693179867028
1460,POINT (28.99444 41.05358),POINT (28.9946951 41.0530658),57.53269573303112
1461,POINT (28.98325 41.05822),POINT (28.9863997 41.05934910000001),366.02923550557557
1462,POINT (28.99338 41.07377),POINT (28.9936129 41.0679197),570.6666513845998
1463,POINT (28.99613 41.06245),POINT (28.9967448 41.0652149),277.90178625847403
1464,POINT (28.99396 41.0533),POINT (28.9946951 41.0530658),84.61112714374266
1465,POINT (28.99301 41.05458),POINT (28.9946951 41.0530658),238.02088400125942
1466,POINT (28.97132 41.0533),POINT (28.97870225 41.05463435),828.4849524029052
1467,POINT (28.99622 41.06057),POINT (28.9967448 41.0652149),456.3316072959449
1468,POINT (28.97441 41.05806),POINT (28.9736036 41.0620394),398.01052823692004
1469,POINT (28.99967 41.04984),POINT (29.0004588 41.0487174),140.03060350864257
1470,POINT (28.98194 41.04968),POINT (28.9868253 41.0523695),601.5655648082692
1471,POINT (29.00219 41.06521),POINT (29.0009636 41.065532),139.50296807594074
1472,POINT (28.98453 41.06248),POINT (28.98725545 41.06247485),302.0771173204452
1473,POINT (28.98621 41.06471),POINT (28.98725545 41.06247485),246.72130859286747
1474,POINT (28.99218 41.06268),POINT (28.9892473 41.0625182),325.4297770040668
1475,POINT (28.98136 41.04991),POINT (28.97870225 41.05463435),546.5925334090961
1476,POINT (28.9899 41.05704),POINT (28.9863997 41.05934910000001),448.49307540740335
1477,POINT (28.97644 41.0561),POINT (28.97870225 41.05463435),288.57080682654964
1478,POINT (28.98384 41.04359),POINT (28.9821093 41.0412067),301.23530384219026
1479,POINT (28.99266 41.05343),POINT (28.9946951 41.0530658),228.33649989457604
1480,POINT (28.99532 41.05727),POINT (28.99561331400002 41.05553430600003),172.2275956222302
1481,POINT (28.99941 41.07439),POINT (28.9996767 41.07080525),350.54421485366186
1482,POINT (28.98097000000001 41.05279),POINT (28.97870225 41.05463435),309.00498118867057
1483,POINT (28.98347 41.04235),POINT (28.9821093 41.0412067),187.50815663587161
1484,POINT (28.98646 41.04392),POINT (28.9821093 41.0412067),549.9517197880261
1485,POINT (28.99805 41.07252),POINT (28.9996767 41.07080525),245.8135337150637
1486,POINT (28.97215 41.05538),POINT (28.97870225 41.05463435),729.8480719411344
1487,POINT (28.99966 41.07304),POINT (28.9996767 41.07080525),217.7601619073557
1488,POINT (28.988 41.06116),POINT (28.9892825 41.0616722),150.6553605398549
1489,POINT (28.99863 41.04964),POINT (29.0004588 41.0487174),221.73725408355912
1490,POINT (28.98539 41.05534),POINT (28.9868253 41.0523695),330.31256798066744
1491,POINT (28.98742 41.06577),POINT (28.98725545 41.06247485),321.6324450082832
1492,POINT (28.99847 41.06049),POINT (28.9993687 41.0557129),476.0185224087296
1493,POINT (28.98492 41.04349000000001),POINT (28.9821093 41.0412067),382.8342788757523
1494,POINT (28.99198 41.07227),POINT (28.9899423 41.06849260000001),431.86115185493713
1495,POINT (28.98306 41.04243),POINT (28.9821093 41.0412067),159.10939413301645
1496,POINT (28.9875 41.05055),POINT (28.98894300000007 41.05008799900003),166.15178408960952
1497,POINT (28.99235 41.06005),POINT (28.9892825 41.0616722),374.94145101131335
1498,POINT (28.98504 41.0512),POINT (28.9868253 41.0523695),228.34973301696195
1499,POINT (28.99105 41.059),POINT (28.9892825 41.0616722),325.86222413046943
1500,POINT (29.00096 41.06373),POINT (29.0009039 41.06547929999999),170.5617285014533
1501,POINT (28.97698 41.04735),POINT (28.97870225 41.05463435),735.1454226467365
1502,POINT (28.99102 41.05336),POINT (28.9910654 41.0517089),160.97391618706413
1503,POINT (28.99939 41.10633),POINT (29.01134024300007 41.08607120700003),2377.0976954826665
1504,POINT (28.99577 41.07161),POINT (28.9996767 41.07080525),440.04510497914265
1505,POINT (28.98366 41.04311),POINT (28.9821093 41.0412067),252.87397428640534
1506,POINT (28.97283 41.05628),POINT (28.9736036 41.0620394),567.8449345334425
1507,POINT (28.98405 41.05873),POINT (28.9863997 41.05934910000001),267.3274634770035
1508,POINT (28.98344 41.04912),POINT (28.9868253 41.0523695),490.9841803440401
1509,POINT (28.99328 41.05693),POINT (28.99561331400002 41.05553430600003),292.19516043728544
1510,POINT (28.98245 41.04688),POINT (28.9821093 41.0412067),554.1824394681197
1511,POINT (28.993 41.05934),POINT (28.9892825 41.0616722),470.552758490275
1512,POINT (28.97811 41.04802),POINT (28.97870225 41.05463435),647.9624896974996
1513,POINT (28.9868 41.06237),POINT (28.98725545 41.06247485),51.50376600159532
1514,POINT (29.01051 41.11612),POINT (29.017713 41.0877267),2879.1367885246536
1515,POINT (28.99719 41.07386),POINT (28.9996767 41.07080525),405.66346400655976
1516,POINT (28.98528 41.05669),POINT (28.9863997 41.05934910000001),287.3194118334549
1517,POINT (28.98588 41.06166),POINT (28.98725545 41.06247485),171.89039484517727
1518,POINT (28.98749 41.05813),POINT (28.9863997 41.05934910000001),169.4619508543335
1519,POINT (28.97903 41.05047),POINT (28.97870225 41.05463435),407.4747005543286
1520,POINT (29.00031 41.10857),POINT (29.01134024300007 41.08607120700003),2509.99507558183
1521,POINT (28.99257 41.05382),POINT (28.9946951 41.0530658),246.73634297252357
1522,POINT (28.99457 41.05195),POINT (28.9946951 41.0530658),109.60848691178103
1523,POINT (28.99202 41.05965),POINT (28.9892825 41.0616722),361.7889735693959
1524,POINT (28.98594000000001 41.04839000000001),POINT (28.98894300000007 41.05008799900003),371.70233390131636
1525,POINT (28.99502 41.07234),POINT (28.9936129 41.0679197),458.09743619731154
1526,POINT (28.98825 41.05901),POINT (28.9863997 41.05934910000001),207.72437790022542
1527,POINT (28.98497 41.04287),POINT (28.9821093 41.0412067),356.0991337860704
1528,POINT (28.99262 41.06018),POINT (28.9892825 41.0616722),397.46776897681855
1529,POINT (28.97142 41.05627),POINT (28.9736036 41.0620394),612.1840011079862
1530,POINT (29.00841 41.08006),POINT (29.01365240600007 41.08225028000004),618.9938873613482
1531,POINT (28.97511 41.05765),POINT (28.9736036 41.0620394),459.230414853288
1532,POINT (28.98456 41.04547),POINT (28.9821093 41.0412067),496.38874254377544
1533,POINT (28.99763 41.0513),POINT (29.0001178 41.0527306),308.97035593832777
1534,POINT (28.98097000000001 41.04618),POINT (28.9821093 41.0412067),500.8583304919855
1535,POINT (28.98708 41.05057),POINT (28.9868253 41.0523695),177.62100086332163
1536,POINT (28.99733 41.07342),POINT (28.9996767 41.07080525),364.0947478071248
1537,POINT (28.99034 41.0571),POINT (28.9863997 41.05934910000001),488.6373790297377
1538,POINT (28.98775 41.05456),POINT (28.9868253 41.0523695),236.79500728493738
1539,POINT (29.0001 41.05089),POINT (29.0001178 41.0527306),179.35671737014235
1540,POINT (28.99047 41.05611),POINT (28.9910654 41.0517089),433.92385991517375
1541,POINT (28.99102 41.05402),POINT (28.9910654 41.0517089),225.26668037765143
1542,POINT (28.99942 41.06067),POINT (28.9995352 41.0557256),481.94852504947403
1543,POINT (28.99866 41.07514000000001),POINT (28.9996767 41.07080525),437.1502726746923
1544,POINT (28.98249 41.04346),POINT (28.9821093 41.0412067),223.61359595245838
1545,POINT (28.97484 41.05386),POINT (28.97870225 41.05463435),434.675546016309
1546,POINT (28.98901 41.05602),POINT (28.9863997 41.05934910000001),434.6865826505054
1547,POINT (28.98997 41.05096),POINT (28.9910654 41.0517089),141.65489281477738
1548,POINT (28.9856 41.04176),POINT (28.9821093 41.0412067),390.6329085639492
1549,POINT (28.99342 41.07285),POINT (28.9936129 41.0679197),480.9085196808456
1550,POINT (28.9636 41.05509),POINT (28.9736036 41.0620394),1299.2798339566832
1551,POINT (28.98202 41.0496),POINT (28.9868253 41.0523695),597.0805217222053
1552,POINT (29.01058 41.11861),POINT (29.017713 41.0877267),3110.959117775751
1553,POINT (28.98566 41.05211),POINT (28.9868253 41.0523695),131.6091233306253
1554,POINT (29.00944 41.07668),POINT (29.01365240600007 41.08225028000004),715.8964186122207
1555,POINT (28.99664000000001 41.05709),POINT (28.99561331400002 41.05553430600003),189.54871490373094
1556,POINT (28.98675 41.05407),POINT (28.9868253 41.0523695),165.92595875261867
1557,POINT (28.99564 41.05009),POINT (28.993006 41.05005999999999),291.9557931738738
1558,POINT (28.99205 41.05834),POINT (28.9892825 41.0616722),446.68536854079747
1559,POINT (28.9976 41.06972),POINT (28.9996767 41.07080525),253.30187321877003
1560,POINT (28.98425 41.04984),POINT (28.9868253 41.0523695),377.1448032207277
1561,POINT (28.98638 41.04271),POINT (28.9821093 41.0412067),495.4982738736277
1562,POINT (28.98505 41.05985),POINT (28.9863997 41.05934910000001),157.35746138817154
1563,POINT (28.98033 41.04713),POINT (28.9821093 41.0412067),610.0209267211009
1564,POINT (28.98347 41.05712),POINT (28.9863997 41.05934910000001),390.6785029183706
1565,POINT (28.97739 41.05177),POINT (28.97870225 41.05463435),314.7747228920227
1566,POINT (28.9963 41.05386),POINT (28.9971406 41.05509910000001),152.5077182950063
1567,POINT (28.99836 41.05405),POINT (28.999343 41.054067),108.96412967626068
1568,POINT (28.98373 41.04796),POINT (28.9868253 41.0523695),549.8670754396547
1569,POINT (28.98356 41.04584000000001),POINT (28.9821093 41.0412067),479.3119180626435
1570,POINT (28.9925 41.05584),POINT (28.99561331400002 41.05553430600003),346.3495939301785
1571,POINT (28.98262 41.0417),POINT (28.9821093 41.0412067),74.26412111723234
1572,POINT (28.99675 41.07007),POINT (28.997029 41.067248),276.7141112498969
1573,POINT (28.98514 41.0564),POINT (28.9863997 41.05934910000001),319.5157572512166
1574,POINT (28.9919 41.0529),POINT (28.9910654 41.0517089),148.421336701747
1575,POINT (28.98477 41.05198),POINT (28.9868253 41.0523695),230.94099572010043
1576,POINT (28.98717000000001 41.04973),POINT (28.98894300000007 41.05008799900003),199.5842179654181
1577,POINT (28.99019 41.0605),POINT (28.9892825 41.0616722),152.2015242821033
1578,POINT (28.98558 41.05682),POINT (28.9863997 41.05934910000001),262.67763075489745
1579,POINT (28.99226 41.05518),POINT (28.9946951 41.0530658),339.53987886155693
1580,POINT (28.98582 41.06339000000001),POINT (28.98725545 41.06247485),182.38974663679872
1581,POINT (28.98124 41.04239000000001),POINT (28.9821093 41.0412067),150.2725372397618
1582,POINT (28.98387 41.05433),POINT (28.9868253 41.0523695),379.20023667494246
1583,POINT (28.99833 41.07365),POINT (28.9996767 41.07080525),314.82486487773053
1584,POINT (28.98099 41.05864),POINT (28.97870225 41.05463435),465.5024907787551
1585,POINT (28.96862 41.06234),POINT (28.9736036 41.0620394),553.1352174680528
1586,POINT (28.98784 41.06057),POINT (28.9892825 41.0616722),192.60946643811593
1587,POINT (28.98239 41.05617),POINT (28.97870225 41.05463435),435.2713342552993
1588,POINT (28.98399 41.05495),POINT (28.9868253 41.0523695),402.48562629280093
1589,POINT (29.0029 41.07019),POINT (29.00218711700007 41.06914646600006),128.76928916327563
1590,POINT (28.98167 41.05589000000001),POINT (28.97870225 41.05463435),350.9575499221858
1591,POINT (28.98522 41.04333),POINT (28.9821093 41.0412067),402.10476730453627
1592,POINT (28.99748 41.07599),POINT (28.9996767 41.07080525),560.8113816488981
1593,POINT (28.97859 41.04788),POINT (28.97870225 41.05463435),658.3892689558304
1594,POINT (28.99681 41.05982),POINT (28.99561331400002 41.05553430600003),438.1656104791077
1595,POINT (29.01247 41.11304000000001),POINT (29.017713 41.0877267),2533.682835666925
1596,POINT (28.98385 41.05657),POINT (28.9863997 41.05934910000001),391.4215152431323
1597,POINT (28.98666 41.06177),POINT (28.98725545 41.06247485),95.25601646765841
1598,POINT (28.97433 41.0521),POINT (28.97870225 41.05463435),543.9174429975702
1599,POINT (29.01395 41.11555),POINT (29.017713 41.0877267),2742.5577982657373
1600,POINT (28.98675 41.0551),POINT (28.9868253 41.0523695),266.2216179564156
1601,POINT (29.00526 41.0709),POINT (29.00658198800005 41.06918643200004),222.13597012813563
1602,POINT (28.98724 41.06086),POINT (28.98725545 41.06247485),157.37784651174528
1603,POINT (28.98961 41.06951),POINT (28.9899423 41.06849260000001),105.7641265892661
1604,POINT (28.99272 41.05613),POINT (28.99561331400002 41.05553430600003),325.8936234172034
1605,POINT (28.99989 41.07242),POINT (28.9996767 41.07080525),159.1060144152028
1606,POINT (29.01038 41.11707),POINT (29.017713 41.0877267),2972.082398569021
1607,POINT (28.98302 41.05664),POINT (28.9863997 41.05934910000001),458.2792184685163
1608,POINT (28.99943 41.05165),POINT (29.0001178 41.0527306),129.9923106250874
1609,POINT (28.99208 41.05844),POINT (28.9892825 41.0616722),441.9786286615362
1610,POINT (28.98312 41.0487),POINT (28.9868253 41.0523695),544.5526334742386
1611,POINT (28.98654 41.05956),POINT (28.9863997 41.05934910000001),25.772397967290164
1612,POINT (28.99469 41.05371),POINT (28.9946951 41.0530658),62.775895919266894
1613,POINT (28.99321 41.05513),POINT (28.99561331400002 41.05553430600003),269.27064053109586
1614,POINT (28.97653 41.05211),POINT (28.97870225 41.05463435),344.2291231663631
1615,POINT (28.98052 41.04804),POINT (28.97870225 41.05463435),673.5119238828942
1616,POINT (28.99984000000001 41.06993),POINT (28.9996767 41.07080525),87.18304919969661
1617,POINT (28.97869 41.05332),POINT (28.97870225 41.05463435),128.10227576685253
1618,POINT (28.99166 41.05317),POINT (28.9910654 41.0517089),156.89232288835728
1619,POINT (28.99145 41.05308),POINT (28.9910654 41.0517089),140.24497365322057
1620,POINT (28.98576 41.06165),POINT (28.98725545 41.06247485),184.21223724619907
1621,POINT (28.9916 41.0561),POINT (28.99561331400002 41.05553430600003),448.2209023872136
1622,POINT (28.9992 41.06218),POINT (28.9982534 41.0655781),347.3359116907509
1623,POINT (28.99855 41.06858),POINT (28.99710400000004 41.06722500000006),207.65008250952746
1624,POINT (28.9945 41.06942),POINT (28.9936129 41.0679197),176.18324588301414
1625,POINT (28.97886 41.05944),POINT (28.97870225 41.05463435),468.6791322421581
1626,POINT (29.0083 41.07692),POINT (29.01365240600007 41.08225028000004),788.4336397087121
1627,POINT (28.99512 41.05789),POINT (28.99561331400002 41.05553430600003),235.96851860795468
1628,POINT (29.00762000000001 41.07528),POINT (29.00658198800005 41.06918643200004),604.7543830048322
1629,POINT (28.99669 41.04942),POINT (28.993006 41.05005999999999),413.05372830571775
1630,POINT (28.9846 41.05666),POINT (28.9863997 41.05934910000001),329.3383587462515
1631,POINT (28.98876 41.06226),POINT (28.9892473 41.0625182),59.58351263133306
1632,POINT (28.98767 41.07100000000001),POINT (28.9899423 41.06849260000001),350.9039388728929
1633,POINT (28.98472000000001 41.05601),POINT (28.9863997 41.05934910000001),374.8957819859181
1634,POINT (28.99119 41.0604),POINT (28.9892825 41.0616722),245.08644920034808
1635,POINT (28.9943 41.06894000000001),POINT (28.9936129 41.0679197),125.23771644300253
1636,POINT (28.99085 41.05476),POINT (28.9910654 41.0517089),298.27868603292046
1637,POINT (28.98801 41.10239),POINT (29.01134024300007 41.08607120700003),3035.601947487818
1638,POINT (28.98082 41.05075),POINT (28.97870225 41.05463435),445.4238040783174
1639,POINT (28.98319 41.0495),POINT (28.9868253 41.0523695),490.45291407680725
1640,POINT (28.98152 41.04845),POINT (28.9868253 41.0523695),701.1871336181096
1641,POINT (29.00444 41.07003),POINT (29.00658198800005 41.06918643200004),251.23413396790517
1642,POINT (28.99899000000001 41.11452),POINT (29.01134024300007 41.08607120700003),3091.452160542889
1643,POINT (28.98242 41.04957),POINT (28.9868253 41.0523695),559.3143035113894
1644,POINT (28.98103 41.04933),POINT (28.97870225 41.05463435),577.7543184250724
1645,POINT (28.98467 41.04507),POINT (28.9821093 41.0412067),471.4880007654411
1646,POINT (28.98069000000001 41.05781),POINT (28.97870225 41.05463435),379.8991563583744
1647,POINT (28.99347 41.0546),POINT (28.9946951 41.0530658),201.95925809287277
1648,POINT (28.98393 41.04166),POINT (28.9821093 41.0412067),206.57696685547927
1649,POINT (28.99136 41.06782000000001),POINT (28.9899423 41.06849260000001),170.25357196611023
1650,POINT (28.98636 41.04869),POINT (28.98894300000007 41.05008799900003),317.05066731816936
1651,POINT (28.98429 41.04329),POINT (28.9821093 41.0412067),315.65560831118194
1652,POINT (29.01007 41.11666),POINT (29.017713 41.0877267),2943.388992094883
1653,POINT (28.98504 41.04295),POINT (28.9821093 41.0412067),366.5719336736463
1654,POINT (28.98369000000001 41.04186),POINT (28.9821093 41.0412067),186.40746325448075
1655,POINT (28.98359 41.04688),POINT (28.9821093 41.0412067),576.7341845793009
1656,POINT (28.98576 41.07044000000001),POINT (28.9839321 41.0685933),270.9856784138213
1657,POINT (28.9968 41.0601),POINT (28.99561331400002 41.05553430600003),463.92749109582064
1658,POINT (28.98099 41.04457),POINT (28.9821093 41.0412067),350.46614137441816
1659,POINT (28.9903 41.05453),POINT (28.9910654 41.0517089),287.70122906577825
1660,POINT (28.98843 41.05266),POINT (28.9868253 41.0523695),180.0967132866116
1661,POINT (28.9975 41.05306),POINT (28.9971406 41.05509910000001),202.64650417739367
1662,POINT (28.98862 41.05489),POINT (28.9868253 41.0523695),316.0677939362261
1663,POINT (28.97721 41.05715),POINT (28.97870225 41.05463435),295.74582885613756
1664,POINT (28.98131 41.05028),POINT (28.97870225 41.05463435),513.4436737162824
1665,POINT (28.97967 41.04778),POINT (28.97870225 41.05463435),676.5706175657939
1666,POINT (28.99663 41.07611),POINT (28.9996767 41.07080525),617.4250966973692
1667,POINT (28.98354 41.04155),POINT (28.9821093 41.0412067),162.0632778389645
1668,POINT (28.98315 41.05584),POINT (28.97870225 41.05463435),506.77784062896416
1669,POINT (28.98372 41.04945),POINT (28.9868253 41.0523695),446.54893088534914
1670,POINT (28.98593 41.04999),POINT (28.9868253 41.0523695),252.22618339788127
1671,POINT (28.9879 41.05457),POINT (28.9868253 41.0523695),245.30197391824348
1672,POINT (28.97989 41.04883),POINT (28.97870225 41.05463435),580.7983207152048
1673,POINT (28.98312 41.06111),POINT (28.9863997 41.05934910000001),401.97748619342644
1674,POINT (29.00188 41.07356),POINT (28.9996767 41.07080525),362.8828313754688
1675,POINT (28.9905 41.0673),POINT (28.9899423 41.06849260000001),131.63260175224642
1676,POINT (28.98246 41.05509),POINT (28.97870225 41.05463435),418.85250100860424
1677,POINT (29.00727 41.06845),POINT (29.00658198800005 41.06918643200004),104.70644655084928
1678,POINT (28.98525 41.05245),POINT (28.9868253 41.0523695),174.7753668831825
1679,POINT (29.00802 41.07684),POINT (29.00658198800005 41.06918643200004),762.5456442254085
1680,POINT (28.97748 41.04561),POINT (28.9821093 41.0412067),668.8943593821004
1681,POINT (28.99079 41.05674000000001),POINT (28.99561331400002 41.05553430600003),547.3533497191478
1682,POINT (28.98431 41.04891),POINT (28.9868253 41.0523695),437.47230691341434
1683,POINT (28.99961 41.06885),POINT (28.9996767 41.07080525),190.6614570703083
1684,POINT (28.98461 41.04825),POINT (28.9868253 41.0523695),470.5877544111299
1685,POINT (28.97887 41.05466),POINT (28.97870225 41.05463435),18.759940914698465
1686,POINT (29.00957 41.11729),POINT (29.017713 41.0877267),3018.334166032926
1687,POINT (28.98502 41.05217),POINT (28.9868253 41.0523695),201.03368504436352
1688,POINT (28.98399 41.05467),POINT (28.9868253 41.0523695),386.0250113065463
1689,POINT (28.98374 41.05647),POINT (28.9863997 41.05934910000001),406.9692293542618
1690,POINT (28.99408 41.07182),POINT (28.9936129 41.0679197),383.5733574208644
1691,POINT (28.97482 41.05376),POINT (28.97870225 41.05463435),438.64747379508304
1692,POINT (28.99278 41.05571),POINT (28.99561331400002 41.05553430600003),314.4985900945926
1693,POINT (28.98513 41.04813),POINT (28.98894300000007 41.05008799900003),463.6942443554204
1694,POINT (28.98616 41.04712),POINT (28.98894300000007 41.05008799900003),422.8481628957249
1695,POINT (29.00876 41.07756),POINT (29.01365240600007 41.08225028000004),709.1249891076377
1696,POINT (28.98803 41.10327),POINT (29.01134024300007 41.08607120700003),3079.522908338049
1697,POINT (28.99815 41.05575),POINT (28.998429 41.055493),39.79139148727871
1698,POINT (28.98566 41.05794),POINT (28.9863997 41.05934910000001),159.93194318051968
1699,POINT (28.98415 41.05456),POINT (28.9868253 41.0523695),365.36614295966535
1700,POINT (28.99503 41.05109),POINT (28.9946951 41.0530658),196.0748507039642
1701,POINT (28.98638 41.05622),POINT (28.9863997 41.05934910000001),304.9438364622968
1702,POINT (28.98105 41.05483),POINT (28.97870225 41.05463435),260.91155761767044
1703,POINT (28.99536 41.0755),POINT (28.9996767 41.07080525),661.952344373115
1704,POINT (28.99733 41.07297),POINT (28.9996767 41.07080525),334.8793904959846
1705,POINT (28.97354 41.05897),POINT (28.9736036 41.0620394),299.23806878074737
1706,POINT (29.0086 41.11866),POINT (29.017713 41.0877267),3178.480329889882
1707,POINT (28.98402 41.04524),POINT (28.9821093 41.0412067),446.4835629525954
1708,POINT (28.99256 41.07269),POINT (28.9936129 41.0679197),479.2685417593134
1709,POINT (28.9938 41.05464),POINT (28.9946951 41.0530658),182.6828180200381
1710,POINT (28.99127 41.05521),POINT (28.9910654 41.0517089),341.92517131953457
1711,POINT (28.98578 41.05062),POINT (28.9868253 41.0523695),206.13143847671643
1712,POINT (28.98482000000001 41.04475),POINT (28.9821093 41.0412067),457.7165079180428
1713,POINT (28.99611 41.05014),POINT (28.993006 41.05005999999999),344.12224334197765
1714,POINT (29.00434000000001 41.12395),POINT (29.01134024300007 41.08607120700003),3771.2649132888555
1715,POINT (28.99685 41.12169),POINT (29.01134024300007 41.08607120700003),3824.116090629979
1716,POINT (28.98265 41.04653),POINT (28.9821093 41.0412067),522.2344245479211
1717,POINT (28.97631 41.05659),POINT (28.97870225 41.05463435),326.5422585769145
1718,POINT (28.98777 41.04252),POINT (28.9821093 41.0412067),640.3274366380566
1719,POINT (28.98219000000001 41.05051),POINT (28.9868253 41.0523695),544.7786809800617
1720,POINT (28.97019 41.05395),POINT (28.97870225 41.05463435),945.8128767462686
1721,POINT (28.97177000000001 41.05581),POINT (28.9736036 41.0620394),640.2554559138139
1722,POINT (28.99206 41.05179),POINT (28.9910654 41.0517089),110.52003215394723
1723,POINT (28.99683 41.06264),POINT (28.9967448 41.0652149),251.0808455391563
1724,POINT (28.98507 41.04953),POINT (28.9868253 41.0523695),338.26150978674724
1725,POINT (28.99272 41.06046),POINT (28.9892825 41.0616722),398.8893540478665
1726,POINT (28.98588 41.04881),POINT (28.98894300000007 41.05008799900003),361.61261061134303
1727,POINT (29.00067 41.06172),POINT (29.0009039 41.06547929999999),367.21555780156166
1728,POINT (28.98152 41.0474),POINT (28.9821093 41.0412067),607.0977271532802
1729,POINT (28.97291 41.05712),POINT (28.9736036 41.0620394),485.5881328297131
1730,POINT (28.97294 41.05509),POINT (28.97870225 41.05463435),640.2031603322805
1731,POINT (28.98121 41.05162),POINT (28.97870225 41.05463435),404.42132698980674
1732,POINT (28.99204000000001 41.05985),POINT (28.9892825 41.0616722),353.4685323605309
1733,POINT (28.97168 41.05584),POINT (28.9736036 41.0620394),640.7334651585601
1734,POINT (28.97338 41.05672),POINT (28.9736036 41.0620394),519.0407081595908
1735,POINT (28.99937000000001 41.05764),POINT (28.9995352 41.0557256),187.43450773916624
1736,POINT (28.97744 41.06413),POINT (28.9736036 41.0620394),471.50620175452457
1737,POINT (28.99575 41.0748),POINT (28.9996767 41.07080525),583.8945913579561
1738,POINT (28.98161 41.05424),POINT (28.97870225 41.05463435),324.5651995950283
1739,POINT (28.99062 41.05447),POINT (28.9910654 41.0517089),273.55352256056364
1740,POINT (28.98488 41.05841),POINT (28.9863997 41.05934910000001),191.69349571090805
1741,POINT (28.98669000000001 41.06792),POINT (28.9839321 41.0685933),312.6363257069843
1742,POINT (28.99575 41.05498),POINT (28.99561331400002 41.05553430600003),56.09759850600494
1743,POINT (28.99579 41.05517),POINT (28.99561331400002 41.05553430600003),40.54233308923345
1744,POINT (28.99703 41.05552),POINT (28.9971406 41.05509910000001),42.805964726988066
1745,POINT (28.99588 41.05508),POINT (28.99561331400002 41.05553430600003),53.22996916675168
1746,POINT (28.99609 41.05414),POINT (28.9971406 41.05509910000001),149.30960825209186
1747,POINT (28.97233 41.05464),POINT (28.97870225 41.05463435),706.2708422883815
1748,POINT (28.9871 41.06675),POINT (28.9899423 41.06849260000001),357.8826873479495
1749,POINT (28.98736 41.06649),POINT (28.9899423 41.06849260000001),346.41168748808224
1750,POINT (28.98668 41.06706),POINT (28.9839321 41.0685933),339.2453240295301
1751,POINT (28.98689 41.06511),POINT (28.98725545 41.06247485),259.97287756719675
1752,POINT (28.98797 41.06699),POINT (28.9899423 41.06849260000001),263.1109065853427
1753,POINT (28.98727 41.06632000000001),POINT (28.9899423 41.06849260000001),364.07557190306136
1754,POINT (28.98684 41.06654),POINT (28.9839321 41.0685933),379.3628708009109
1755,POINT (28.98791 41.05847),POINT (28.9863997 41.05934910000001),188.04325188913782
1756,POINT (28.98592 41.05878),POINT (28.9863997 41.05934910000001),76.82846230955556
1757,POINT (28.98754000000001 41.05735),POINT (28.9863997 41.05934910000001),232.21987842496864
1758,POINT (28.98806 41.05671),POINT (28.9863997 41.05934910000001),316.237824200442
1759,POINT (28.98727 41.05832),POINT (28.9863997 41.05934910000001),139.14763716394648
1760,POINT (28.98598 41.05765),POINT (28.9863997 41.05934910000001),171.9906381663078
1761,POINT (28.99329 41.05331),POINT (28.9946951 41.0530658),157.54268659692863
1762,POINT (28.99177 41.05429),POINT (28.9910654 41.0517089),263.3652882955807
1763,POINT (28.9914 41.05367),POINT (28.9910654 41.0517089),194.66872975008923
1764,POINT (28.99307 41.05394),POINT (28.9946951 41.0530658),199.24743561290927
1765,POINT (28.9936 41.05525),POINT (28.99561331400002 41.05553430600003),224.86017368160094
