point_of_origin,nearest_point,distance_in_meter
POINT (29.00677 41.04905),POINT (29.0004588 41.0487174),700.2573353847004
POINT (29.00873 41.0591),POINT (29.0084154 41.0687452),940.3868837266085
POINT (29.02771 41.08301),POINT (29.02571553100006 41.07891799500004),455.8108286271011
POINT (28.99906 41.04331),POINT (29.0004588 41.0487174),549.2286069110583
POINT (29.0025 41.04498),POINT (29.0004588 41.0487174),428.71706473954595
POINT (29.00613 41.04569),POINT (29.0004588 41.0487174),694.3446025152014
POINT (29.01103 41.04628),POINT (29.0004588 41.0487174),1195.4935626918787
POINT (29.00192 41.04407),POINT (29.0004588 41.0487174),480.9220675800361
POINT (29.00475 41.04654),POINT (29.0004588 41.0487174),520.7918530886108
POINT (29.02035 41.05174),POINT (29.016612 41.066644),1509.923466124505
POINT (29.00123 41.04251),POINT (29.0004588 41.0487174),610.8473432081651
POINT (29.02474 41.04985),POINT (29.016612 41.066644),1867.6938557134472
POINT (29.02611 41.06605),POINT (29.016612 41.066644),1054.3106747783002
POINT (29.02184 41.05245),POINT (29.016612 41.066644),1499.2921036645648
POINT (29.00434000000001 41.04454000000001),POINT (29.0004588 41.0487174),592.2214856631289
POINT (29.00607 41.04875),POINT (29.0004588 41.0487174),621.9300562088405
POINT (29.00292 41.04461),POINT (29.0004588 41.0487174),484.3399259789941
POINT (29.00597 41.04582),POINT (29.0004588 41.0487174),672.9211422908215
POINT (29.00397 41.04606),POINT (29.0004588 41.0487174),467.43420020710187
POINT (29.0412 41.06784),POINT (29.03654855 41.07449),827.8532262791703
POINT (29.03843 41.08807),POINT (29.03654855 41.07449),1339.0795826149226
POINT (29.01105 41.04612),POINT (29.0004588 41.0487174),1200.8545993220816
POINT (29.02318 41.05019),POINT (29.016612 41.066644),1760.5112122952776
POINT (28.99969 41.04407),POINT (29.0004588 41.0487174),460.7845674216746
POINT (29.00383 41.04584000000001),POINT (29.0004588 41.0487174),467.1386868208315
POINT (29.0062 41.04627),POINT (29.0004588 41.0487174),679.545350841908
POINT (29.00475 41.05176),POINT (29.0001178 41.0527306),522.051147870905
POINT (29.00597 41.04697),POINT (29.0004588 41.0487174),634.122851264418
POINT (29.02263 41.07186),POINT (29.01847813000007 41.07242234200004),463.42653287932643
POINT (29.00155 41.04642),POINT (29.0004588 41.0487174),254.43674693645423
POINT (29.00764 41.04857),POINT (29.0004588 41.0487174),796.0638364006397
POINT (28.99926 41.04785),POINT (29.0004588 41.0487174),157.4732077779366
POINT (29.00189 41.04395),POINT (29.0004588 41.0487174),490.8628864525747
POINT (29.00542 41.0511),POINT (29.0004588 41.0487174),596.8758454741776
POINT (29.0075 41.05265),POINT (29.0001178 41.0527306),818.2499329918311
POINT (29.03016 41.05265),POINT (29.016612 41.066644),2028.123749187924
POINT (29.00294 41.04633),POINT (29.0004588 41.0487174),360.19591242155997
POINT (29.04337 41.07697),POINT (29.03654855 41.07449),793.7150190562024
POINT (29.00727 41.05581),POINT (28.9995352 41.0557256),857.3323477979876
POINT (28.99909 41.05354000000001),POINT (28.999343 41.054067),58.50825755726326
POINT (29.01015 41.04643),POINT (29.0004588 41.0487174),1097.0103191240444
POINT (28.99969 41.04787),POINT (29.0004588 41.0487174),118.65321850880348
POINT (29.01041 41.04478),POINT (29.0004588 41.0487174),1167.764810232607
POINT (29.01229 41.04597),POINT (29.0004588 41.0487174),1338.3647174186276
POINT (29.01054 41.04451),POINT (29.0004588 41.0487174),1190.1860846990544
POINT (29.01171 41.04516),POINT (29.0004588 41.0487174),1294.3097396693806
POINT (29.0102 41.04543),POINT (29.0004588 41.0487174),1126.1843522853883
POINT (29.00427 41.06541),POINT (29.0009636 41.065532),366.6602598054701
POINT (29.02255 41.05426),POINT (29.016612 41.066644),1374.2963254474125
POINT (29.01196 41.04501),POINT (29.0004588 41.0487174),1324.9371231532991
POINT (29.00376 41.05693),POINT (28.9995352 41.0557256),482.74050890809764
POINT (29.00953 41.06152),POINT (29.0084154 41.0687452),714.7124690262773
POINT (28.99712 41.0488),POINT (29.0004588 41.0487174),370.14589940865886
POINT (29.0377 41.08445),POINT (29.03654855 41.07449),978.5029173952968
POINT (29.04366 41.08017),POINT (29.03654855 41.07449),962.9875560672884
POINT (29.00415 41.06371),POINT (29.0009636 41.065532),395.2767911854692
POINT (28.9994 41.04487),POINT (29.0004588 41.0487174),392.825343000776
POINT (29.03822000000001 41.08673),POINT (29.03654855 41.07449),1206.5304123818566
POINT (29.00162000000001 41.0567),POINT (28.9995352 41.0557256),249.81571700207886
POINT (29.01935 41.06273),POINT (29.016612 41.066644),487.330205935815
POINT (28.99951 41.04451),POINT (29.0004588 41.0487174),423.23721621865946
POINT (29.035 41.08992),POINT (29.02571553100006 41.07891799500004),1485.7719351709518
POINT (29.01302 41.04327),POINT (29.0004588 41.0487174),1489.9694411212458
POINT (29.00484 41.05263),POINT (29.0001178 41.0527306),523.4806207104795
POINT (29.00957 41.04481),POINT (29.0004588 41.0487174),1079.2291616523605
POINT (29.00115 41.05176),POINT (29.0001178 41.0527306),148.4338350713635
POINT (29.00079 41.04345),POINT (29.0004588 41.0487174),514.5577034066695
POINT (29.01115 41.04499000000001),POINT (29.0004588 41.0487174),1239.3728164427753
POINT (28.99946 41.04447),POINT (29.0004588 41.0487174),428.41219136474973
POINT (29.00422 41.04347),POINT (29.0004588 41.0487174),659.6985293265087
POINT (29.0247 41.05489),POINT (29.016612 41.066644),1454.2325733060836
POINT (29.00186 41.04864),POINT (29.0004588 41.0487174),155.48610862471585
POINT (29.04422000000001 41.07039),POINT (29.03654855 41.07449),939.3855744355102
POINT (29.02233 41.07388),POINT (29.01847813000007 41.07242234200004),449.9237283957842
POINT (29.01412 41.04583),POINT (29.0004588 41.0487174),1540.0642153084248
POINT (29.02322 41.05171),POINT (29.016612 41.066644),1628.8260238810522
POINT (29.00684 41.04346),POINT (29.0004588 41.0487174),873.2881212383627
POINT (29.00112 41.04752),POINT (29.0004588 41.0487174),137.77916536002485
POINT (29.00275 41.04683),POINT (29.0004588 41.0487174),313.54346574767806
POINT (29.0055 41.0426),POINT (29.0004588 41.0487174),816.9938283277131
POINT (29.00289 41.0544),POINT (29.0001178 41.0527306),347.65939637486815
POINT (29.00319 41.04729),POINT (29.0004588 41.0487174),333.13655712451043
POINT (29.004 41.05095),POINT (29.0004588 41.0487174),448.7452539766614
POINT (29.00318 41.05075),POINT (29.0004588 41.0487174),360.8192633079119
POINT (29.02326 41.04832),POINT (29.016612 41.066644),1931.2203835606977
POINT (29.01221 41.04312),POINT (29.0004588 41.0487174),1412.026018065082
POINT (29.02436 41.04832),POINT (29.016612 41.066644),1980.9374450653386
POINT (29.00187 41.04414000000001),POINT (29.0004588 41.0487174),472.64270146181366
POINT (29.00682 41.05521),POINT (29.0001178 41.0527306),781.1394387984989
POINT (29.02562 41.05085),POINT (29.016612 41.066644),1834.183870161541
POINT (28.99902 41.04192000000001),POINT (29.0004588 41.0487174),681.2603780905886
POINT (29.00031 41.04327),POINT (29.0004588 41.0487174),531.0429045041323
POINT (29.00141 41.04244),POINT (29.0004588 41.0487174),620.6768482315158
POINT (29.02182 41.05215),POINT (29.016612 41.066644),1525.449111798126
POINT (28.99712 41.04816),POINT (29.0004588 41.0487174),374.02288488506014
POINT (29.00237000000001 41.05688),POINT (28.9995352 41.0557256),333.7247740388934
POINT (29.0149 41.09056),POINT (29.017713 41.0877267),416.4139816844073
POINT (29.0059 41.04599),POINT (29.0004588 41.0487174),659.0346239028557
POINT (28.99925 41.04405),POINT (29.0004588 41.0487174),474.11115759326304
POINT (29.02954 41.07635),POINT (29.0253075 41.0777839),489.4680072084098
POINT (29.00344 41.05669),POINT (28.9995352 41.0557256),442.87547188759055
POINT (28.99835 41.04423),POINT (29.0004588 41.0487174),495.7997189476608
POINT (29.01871 41.06204),POINT (29.016612 41.066644),505.22613323598875
POINT (29.01307000000001 41.04606),POINT (29.0004588 41.0487174),1421.5514937251917
POINT (29.02336 41.0491),POINT (29.016612 41.066644),1865.6216858662535
POINT (28.9997 41.04923),POINT (29.0004588 41.0487174),97.81561202378845
POINT (29.02281 41.05163),POINT (29.016612 41.066644),1615.9581762380321
POINT (29.04228 41.06842),POINT (29.03654855 41.07449),867.8129733356616
POINT (29.00623 41.04432),POINT (29.0004588 41.0487174),769.896645662183
POINT (29.0026 41.05712),POINT (28.9995352 41.0557256),365.85368002954186
POINT (29.02725 41.05448),POINT (29.016612 41.066644),1671.6561040921479
POINT (29.00018 41.04525),POINT (29.0004588 41.0487174),339.26881316787745
POINT (29.00815 41.04733),POINT (29.0004588 41.0487174),863.1123794139891
POINT (29.02218 41.06108),POINT (29.016612 41.066644),821.3847762858126
POINT (29.00228 41.04823),POINT (29.0004588 41.0487174),207.3656106157589
POINT (29.04309000000001 41.06727),POINT (29.03654855 41.07449),1010.0569719416925
POINT (29.00253 41.04577000000001),POINT (29.0004588 41.0487174),367.6625629268082
POINT (29.00282 41.04421),POINT (29.0004588 41.0487174),511.25034090468614
POINT (29.02227 41.0687),POINT (29.01847813000007 41.07242234200004),555.0967073993968
POINT (28.99855 41.04331),POINT (29.0004588 41.0487174),567.781614025082
POINT (29.002 41.04666),POINT (29.0004588 41.0487174),263.37635622315
POINT (29.04339 41.07226),POINT (29.03654855 41.07449),788.777178344063
POINT (29.0024 41.04353),POINT (29.0004588 41.0487174),549.3348201979629
POINT (29.00609 41.05056),POINT (29.0004588 41.0487174),649.4474449641253
POINT (28.99915 41.04357),POINT (29.0004588 41.0487174),522.1143039345565
POINT (29.00343 41.04295),POINT (29.0004588 41.0487174),651.3417646707575
POINT (29.00476 41.04392),POINT (29.0004588 41.0487174),667.6603412995024
POINT (29.03854 41.08625),POINT (29.03654855 41.07449),1166.5396574181339
POINT (28.99855 41.04435),POINT (29.0004588 41.0487174),475.24472262008806
POINT (28.99824000000001 41.04781),POINT (29.0004588 41.0487174),261.33371563327023
POINT (28.99894 41.04592),POINT (29.0004588 41.0487174),320.36752742795136
POINT (29.00058 41.04641),POINT (29.0004588 41.0487174),225.23036720703524
POINT (28.99781 41.04904000000001),POINT (29.0004588 41.0487174),295.25977569702087
POINT (29.00635 41.04759),POINT (29.0004588 41.0487174),662.1316560115864
POINT (28.9984 41.04482),POINT (29.0004588 41.0487174),443.0441155539562
POINT (29.00591 41.05563),POINT (28.9995352 41.0557256),706.6175178032191
POINT (29.00596 41.04451),POINT (29.0004588 41.0487174),734.7320251681853
POINT (29.00266 41.05339),POINT (29.0001178 41.0527306),288.9993142514926
POINT (29.0251 41.05035),POINT (29.016612 41.066644),1845.1947287454511
POINT (29.0174 41.07453),POINT (29.0167598 41.0740579),84.55954824249994
POINT (29.00549 41.04285),POINT (29.0004588 41.0487174),798.6214887759484
POINT (29.00178 41.04815),POINT (29.0004588 41.0487174),156.52520506399995
POINT (28.99793 41.04288),POINT (29.0004588 41.0487174),634.1014411918416
POINT (29.0094 41.04503),POINT (29.0004588 41.0487174),1054.122081862375
POINT (28.99747 41.04473),POINT (29.0004588 41.0487174),510.58204532417074
POINT (29.02455 41.05328),POINT (29.016612 41.066644),1571.3249207477804
POINT (29.01041 41.0445),POINT (29.0004588 41.0487174),1177.0094435068554
POINT (29.00635 41.04885),POINT (29.0004588 41.0487174),653.083798076027
POINT (29.00536 41.04464),POINT (29.0004588 41.0487174),673.0033978954418
POINT (29.0216 41.0524),POINT (29.016612 41.066644),1493.7390315446808
POINT (29.02117 41.04875),POINT (29.016612 41.066644),1814.9806448906634
POINT (29.00731 41.04375),POINT (29.0004588 41.0487174),900.4894012676556
POINT (29.0221 41.04919),POINT (29.016612 41.066644),1805.903825883198
POINT (29.04441 41.08092),POINT (29.03654855 41.07449),1073.0616808852903
POINT (29.03587000000001 41.06422),POINT (29.03654855 41.07449),1003.1717869751171
POINT (29.00073 41.04709),POINT (29.0004588 41.0487174),161.3949805917701
POINT (28.99848 41.04939),POINT (29.0004588 41.0487174),228.90444540914837
POINT (29.02252 41.06713),POINT (29.016612 41.066644),656.5290516273063
POINT (29.00571 41.04592),POINT (29.0004588 41.0487174),642.6830724536936
POINT (29.00146 41.04445),POINT (29.0004588 41.0487174),430.3597292139496
POINT (29.00532 41.04433),POINT (29.0004588 41.0487174),687.7856892634493
POINT (29.0132 41.0459),POINT (29.0004588 41.0487174),1438.6145950861412
POINT (28.9976 41.04862),POINT (29.0004588 41.0487174),316.9993399968987
POINT (29.00309 41.04648),POINT (29.0004588 41.0487174),364.10901876567937
POINT (28.9995 41.04896),POINT (29.0004588 41.0487174),108.86669848627493
POINT (28.99998 41.04533),POINT (29.0004588 41.0487174),334.30283030817316
POINT (29.00835 41.04289),POINT (29.0004588 41.0487174),1042.7659441441456
POINT (29.02249 41.05335),POINT (29.016612 41.066644),1449.7422076575522
POINT (29.01907000000001 41.05035),POINT (29.016612 41.066644),1610.605364887071
POINT (29.00933 41.0604),POINT (29.0084154 41.0687452),819.3725466758495
POINT (29.00435 41.04785),POINT (29.0004588 41.0487174),439.48740519128717
POINT (28.9982 41.04731),POINT (29.0004588 41.0487174),285.45476017297415
POINT (29.04636 41.0847),POINT (29.03654855 41.07449),1473.60841557007
POINT (29.00588 41.0443),POINT (29.0004588 41.0487174),739.115880237788
POINT (29.0441 41.07902),POINT (29.03654855 41.07449),946.1551354249765
POINT (29.02306 41.05361),POINT (29.016612 41.066644),1457.0814526016025
POINT (29.00461 41.05782),POINT (28.9995352 41.0557256),598.3454888054489
POINT (29.00214 41.04721),POINT (29.0004588 41.0487174),237.26471528976785
POINT (29.02652 41.06773),POINT (29.01847813000007 41.07242234200004),1001.7112048461869
POINT (29.00262 41.04632),POINT (29.0004588 41.0487174),334.5832670448516
POINT (29.02629 41.06439),POINT (29.016612 41.066644),1094.9161396778127
POINT (29.02616 41.06377),POINT (29.016612 41.066644),1094.6738750517363
POINT (29.0186 41.06515),POINT (29.016612 41.066644),264.0741528569362
POINT (29.02364 41.05004),POINT (29.016612 41.066644),1795.3495004651015
POINT (29.0024 41.04341),POINT (29.0004588 41.0487174),560.1119179675266
POINT (29.02911 41.05436),POINT (29.016612 41.066644),1830.5452942456193
POINT (29.00213 41.04448),POINT (29.0004588 41.0487174),452.52805710999183
POINT (29.01457000000001 41.09045),POINT (29.017713 41.0877267),437.8865644153855
POINT (29.00368 41.04497),POINT (29.0004588 41.0487174),510.6761341664936
POINT (29.02805 41.07294),POINT (29.0253075 41.0777839),561.2944760297628
POINT (28.99829 41.04374),POINT (29.0004588 41.0487174),541.2977986557802
POINT (29.03797 41.06789000000001),POINT (29.03654855 41.07449),661.8898894789966
POINT (29.00227000000001 41.06284),POINT (29.0009039 41.06547929999999),298.4300238003321
POINT (28.99838 41.04362),POINT (29.0004588 41.0487174),547.5266841449428
POINT (29.02548 41.06447),POINT (29.016612 41.066644),1005.4534132220061
POINT (29.02787 41.05594),POINT (29.016612 41.066644),1626.1432565017597
POINT (29.02459 41.06358),POINT (29.016612 41.066644),933.2723464166628
POINT (29.01156 41.04783),POINT (29.0004588 41.0487174),1233.4452478739602
POINT (29.02459 41.06344),POINT (29.016612 41.066644),937.7235423124056
POINT (29.02662 41.06346),POINT (29.016612 41.066644),1151.7999428943933
POINT (29.00271 41.06155),POINT (29.0009039 41.06547929999999),432.03478625187336
POINT (29.02046 41.06023),POINT (29.016612 41.066644),756.5394312304859
POINT (29.0036 41.05643),POINT (28.9995352 41.0557256),455.7234016351869
POINT (29.02807 41.0534),POINT (29.016612 41.066644),1810.365716390888
POINT (29.00603 41.04723),POINT (29.0004588 41.0487174),634.2677953951452
POINT (29.02525 41.05142),POINT (29.016612 41.066644),1765.2867780299073
POINT (28.99772 41.04188),POINT (29.0004588 41.0487174),732.1307291189393
POINT (29.00189 41.04452),POINT (29.0004588 41.0487174),438.67071487363893
POINT (29.01967 41.05497),POINT (29.016612 41.066644),1186.7335482923856
POINT (29.00215 41.0458),POINT (29.0004588 41.0487174),340.5029063685742
POINT (28.9985 41.04488),POINT (29.0004588 41.0487174),432.3728133623584
POINT (29.02271 41.0498),POINT (29.016612 41.066644),1774.6913957365475
POINT (29.02571 41.06214),POINT (29.016612 41.066644),1099.7127552351837
POINT (29.01083 41.04464),POINT (29.0004588 41.0487174),1216.2155543146812
POINT (29.00499000000001 41.05587),POINT (28.9995352 41.0557256),604.7508264202879
POINT (28.99958 41.04525),POINT (29.0004588 41.0487174),351.6196175073434
POINT (29.0055 41.04376),POINT (29.0004588 41.0487174),738.5894105346154
POINT (29.01194000000001 41.04239000000001),POINT (29.0004588 41.0487174),1414.0012048036554
POINT (29.0046 41.04402),POINT (29.0004588 41.0487174),648.1995109678699
POINT (29.00288 41.04702),POINT (29.0004588 41.0487174),315.2279158166798
POINT (29.00507 41.05308),POINT (29.0001178 41.0527306),549.9358696041364
POINT (29.00441 41.0467),POINT (29.0004588 41.0487174),480.0268739516799
POINT (29.0398 41.08392),POINT (29.03654855 41.07449),986.6791015301275
POINT (29.00024 41.049),POINT (29.0004588 41.0487174),36.69255636330278
POINT (29.02905 41.08308),POINT (29.02571553100006 41.07891799500004),548.6039463025403
POINT (28.99943 41.04191),POINT (29.0004588 41.0487174),673.0357852083323
POINT (29.00439 41.04544),POINT (29.0004588 41.0487174),540.2103412350829
POINT (29.02473 41.06455),POINT (29.016612 41.066644),922.6029068780325
POINT (29.00622000000001 41.04763),POINT (29.0004588 41.0487174),647.2777151964481
POINT (29.00787 41.04937),POINT (29.0004588 41.0487174),823.8839303941911
POINT (29.02511 41.05079),POINT (29.016612 41.066644),1809.028846688914
POINT (29.02278 41.06062),POINT (29.016612 41.066644),900.9800221342218
POINT (29.01138 41.0465),POINT (29.0004588 41.0487174),1229.5901600557195
POINT (29.03291 41.09056),POINT (29.02571553100006 41.07891799500004),1386.3479851165637
POINT (29.02316 41.05009),POINT (29.016612 41.066644),1768.4752292069536
POINT (29.01331 41.09236),POINT (29.017713 41.0877267),664.765621550185
POINT (29.0245 41.05294),POINT (29.016612 41.066644),1595.8336237422518
POINT (29.00335 41.0458),POINT (29.0004588 41.0487174),428.36047749217306
POINT (29.00334 41.06424000000001),POINT (29.0009636 41.065532),291.9285869887237
POINT (29.00355 41.04608),POINT (29.0004588 41.0487174),428.2807456214432
POINT (28.99914 41.05473),POINT (28.999343 41.054067),68.40843103983003
POINT (29.00554 41.04413),POINT (29.0004588 41.0487174),718.9994127799926
POINT (29.00482 41.04546),POINT (29.0004588 41.0487174),578.264213462363
POINT (29.00488 41.04505),POINT (29.0004588 41.0487174),606.4794900139576
POINT (29.02571 41.05256),POINT (29.016612 41.066644),1702.7523065548492
POINT (29.0045 41.04485),POINT (29.0004588 41.0487174),585.3384290345169
POINT (29.03612 41.08672),POINT (29.03654855 41.07449),1192.207443257985
POINT (29.0042 41.04891),POINT (29.0004588 41.0487174),415.0833448123514
POINT (29.0267 41.07805),POINT (29.02571553100006 41.07891799500004),138.04206487668964
POINT (29.00265 41.04579),POINT (29.0004588 41.0487174),374.62456344002874
POINT (29.02658 41.06329),POINT (29.016612 41.066644),1152.1177921326998
POINT (29.00872 41.04541),POINT (29.0004588 41.0487174),970.6902780457694
POINT (29.00339 41.0644),POINT (29.0009636 41.065532),290.6719451694102
POINT (29.02486 41.05064),POINT (29.016612 41.066644),1807.34997057057
POINT (29.01987 41.05054000000001),POINT (29.016612 41.066644),1609.9013560686983
POINT (29.03586 41.06186),POINT (29.03654855 41.07449),1232.5891801341047
POINT (29.00161 41.06116),POINT (29.0009039 41.06547929999999),428.07743533246514
POINT (29.02168 41.07768),POINT (29.0224208 41.0793328),180.73947876538563
POINT (29.01198 41.04544),POINT (29.0004588 41.0487174),1316.2835098044006
POINT (29.02393 41.05077),POINT (29.016612 41.066644),1746.2439488327568
POINT (29.04074 41.08676),POINT (29.03654855 41.07449),1282.2471018820056
POINT (29.00345 41.06043),POINT (29.0009039 41.06547929999999),567.1758599690282
POINT (28.9982 41.04854),POINT (29.0004588 41.0487174),250.95183728371566
POINT (29.00672 41.0515),POINT (29.0001178 41.0527306),741.5188019152629
POINT (29.0026 41.0561),POINT (28.9995352 41.0557256),341.64280376321693
POINT (29.04221 41.06948),POINT (29.03654855 41.07449),794.9074952256971
POINT (29.00563 41.04654),POINT (29.0004588 41.0487174),611.1598819636307
POINT (29.00245 41.04709),POINT (29.0004588 41.0487174),271.7558147368649
POINT (29.00769 41.05603),POINT (28.9995352 41.0557256),904.3304802229363
POINT (29.03254 41.09056),POINT (29.02571553100006 41.07891799500004),1363.1744567990409
POINT (28.99877 41.04412),POINT (29.0004588 41.0487174),485.50060716629616
POINT (29.00397 41.04551),POINT (29.0004588 41.0487174),499.1179736105043
POINT (29.03101 41.07322),POINT (29.03654855 41.07449),626.21316038432
POINT (29.02576 41.06768),POINT (29.01847813000007 41.07242234200004),929.9656706324446
POINT (29.01125 41.0441),POINT (29.0004588 41.0487174),1277.8655728507272
POINT (28.99702000000001 41.04631),POINT (29.0004588 41.0487174),447.54406242714106
POINT (29.00701 41.04315),POINT (29.0004588 41.0487174),906.3648433534189
POINT (29.00431 41.04721),POINT (29.0004588 41.0487174),451.41357702262127
POINT (29.04309000000001 41.08088),POINT (29.03654855 41.07449),955.5346198296462
POINT (29.02237 41.04846),POINT (29.016612 41.066644),1882.9477025082188
POINT (29.00363 41.04407),POINT (29.0004588 41.0487174),573.2309671590965
POINT (28.99697 41.04451),POINT (29.0004588 41.0487174),563.5595227105043
POINT (29.00783 41.04452),POINT (29.0004588 41.0487174),913.639560724799
POINT (29.02494 41.04946),POINT (29.016612 41.066644),1911.666704772655
POINT (29.02934 41.08398),POINT (29.02571553100006 41.07891799500004),636.0298359641702
POINT (29.00334 41.0613),POINT (29.0009039 41.06547929999999),488.60047070945825
POINT (29.02154 41.05535),POINT (29.016612 41.066644),1228.387213236959
POINT (29.04351 41.08189),POINT (29.03654855 41.07449),1055.8638404806925
POINT (29.00483 41.04617),POINT (29.0004588 41.0487174),544.365841398762
POINT (28.9995 41.04888),POINT (29.0004588 41.0487174),107.44388937788062
POINT (29.00399 41.05686),POINT (28.9995352 41.0557256),505.9721779732467
POINT (28.99819 41.04822),POINT (29.0004588 41.0487174),256.09220438559663
POINT (29.02751 41.06384),POINT (29.016612 41.066644),1238.394180883798
POINT (29.0229 41.05203),POINT (29.016612 41.066644),1585.1331766532705
POINT (29.00484 41.04611),POINT (29.0004588 41.0487174),548.0380414584439
POINT (28.99975 41.04392),POINT (29.0004588 41.0487174),474.00843257125285
POINT (29.00824 41.05633),POINT (28.9995352 41.0557256),966.5993169237686
POINT (29.00084 41.04676),POINT (29.0004588 41.0487174),195.34947110337612
POINT (29.02546 41.05471),POINT (29.016612 41.066644),1520.976295842589
POINT (29.00304 41.06173),POINT (29.0009039 41.06547929999999),435.33071159066213
POINT (28.9988 41.04841),POINT (29.0004588 41.0487174),186.27827612108567
POINT (29.03648 41.07508),POINT (29.03654855 41.07449),57.96881172266937
POINT (29.00522 41.04607),POINT (29.0004588 41.0487174),587.3831749857463
POINT (29.00526 41.04261),POINT (29.0004588 41.0487174),798.3112122100418
POINT (29.00148 41.0467),POINT (29.0004588 41.0487174),226.8287462056788
POINT (28.99952 41.04403),POINT (29.0004588 41.0487174),468.43780375068866
POINT (29.04246 41.06949),POINT (29.03654855 41.07449),816.3762245098882
POINT (29.00153 41.04463),POINT (29.0004588 41.0487174),415.5882026133995
POINT (29.02529 41.07672),POINT (29.0253075 41.0777839),103.6581507093177
POINT (29.00205 41.04638),POINT (29.0004588 41.0487174),288.052108965339
POINT (28.99833 41.04364),POINT (29.0004588 41.0487174),548.1221870599072
POINT (29.0006 41.04848),POINT (29.0004588 41.0487174),27.92859956934388
POINT (29.00292 41.04456),POINT (29.0004588 41.0487174),488.37329749456916
POINT (29.02543 41.04825),POINT (29.016612 41.066644),2041.1336070747398
POINT (29.03714 41.0753),POINT (29.03654855 41.07449),102.57761321322721
POINT (29.00375 41.04723),POINT (29.0004588 41.0487174),392.5181725851923
POINT (29.02376 41.0505),POINT (29.016612 41.066644),1761.0242875922459
POINT (29.00918 41.04297),POINT (29.0004588 41.0487174),1117.1172618464996
POINT (29.00592 41.04653),POINT (29.0004588 41.0487174),641.7233775093774
POINT (29.02318 41.05172),POINT (29.016612 41.066644),1625.9664196366236
POINT (29.00729 41.05662),POINT (28.9995352 41.0557256),863.916260897706
POINT (29.03165 41.08426),POINT (29.02571553100006 41.07891799500004),838.7080170727908
POINT (29.0275 41.06712),POINT (29.01847813000007 41.07242234200004),1125.4830941645719
POINT (29.03371 41.08668),POINT (29.02571553100006 41.07891799500004),1164.829202551616
POINT (28.99994 41.0488),POINT (29.0004588 41.0487174),58.062130065770404
POINT (29.01016 41.06271),POINT (29.0084154 41.0687452),618.988189151375
POINT (29.01081 41.05341),POINT (29.0001178 41.0527306),1186.9264990446336
POINT (29.00326 41.04626),POINT (29.0004588 41.0487174),392.07925185581814
POINT (29.00912000000001 41.06195),POINT (29.0084154 41.0687452),666.6510150658241
POINT (29.02384 41.05438),POINT (29.016612 41.066644),1438.4871906275725
POINT (29.04629000000001 41.07985),POINT (29.03654855 41.07449),1199.2997088651375
POINT (29.0022 41.04298),POINT (29.0004588 41.0487174),591.4123012024882
POINT (29.00494 41.05165),POINT (29.0001178 41.0527306),544.7446566678668
POINT (29.02795 41.05279),POINT (29.016612 41.066644),1844.0968134385062
POINT (29.02445 41.0758),POINT (29.0253075 41.0777839),215.36822746586822
POINT (29.00319 41.04384),POINT (29.0004588 41.0487174),563.4620102849876
POINT (29.00353 41.0603),POINT (29.0009039 41.06547929999999),582.5766816690139
POINT (29.00245 41.04731),POINT (29.0004588 41.0487174),259.83157370553124
POINT (29.00576 41.05411),POINT (29.0001178 41.0527306),639.6379369198177
POINT (29.00726 41.05446),POINT (29.0001178 41.0527306),809.3471853532841
POINT (29.04472 41.06879),POINT (29.03654855 41.07449),1062.3144853223716
POINT (29.00741 41.04428),POINT (29.0004588 41.0487174),883.4677356587864
POINT (29.00842 41.0609),POINT (29.0084154 41.0687452),764.3659508440494
POINT (29.01004 41.06029),POINT (29.0084154 41.0687452),843.2418189890851
POINT (29.00861 41.05353),POINT (29.0001178 41.0527306),944.4573402873713
POINT (29.00738 41.04506),POINT (29.0004588 41.0487174),845.8490287652287
POINT (29.00609 41.0424),POINT (29.0004588 41.0487174),876.6070874367257
POINT (28.99799 41.04606),POINT (29.0004588 41.0487174),376.7253482826294
POINT (29.00165 41.04354),POINT (29.0004588 41.0487174),521.4656198944806
POINT (29.00866 41.04559),POINT (29.0004588 41.0487174),958.7020689034345
POINT (29.01326 41.04516),POINT (29.0004588 41.0487174),1460.5549760078318
POINT (29.04464 41.07209),POINT (29.03654855 41.07449),926.7924036844657
POINT (29.00655 41.0536),POINT (29.0001178 41.0527306),717.9332829428452
POINT (29.00286 41.04623),POINT (29.0004588 41.0487174),359.95976672971466
POINT (29.03192 41.08574),POINT (29.02571553100006 41.07891799500004),956.306895566767
POINT (29.018 41.07393),POINT (29.0167598 41.0740579),138.02246759226753
POINT (29.00183 41.04781),POINT (29.0004588 41.0487174),175.82533628134783
POINT (29.03658 41.08959),POINT (29.03654855 41.07449),1470.8135438233917
POINT (29.00525 41.04269),POINT (29.0004588 41.0487174),791.773952416808
POINT (29.03555 41.08326),POINT (29.03654855 41.07449),861.3822862180319
POINT (29.02518 41.05112),POINT (29.016612 41.066644),1785.7736063674913
POINT (29.00224 41.05651),POINT (28.9995352 41.0557256),309.37812503216
POINT (29.02769 41.07706),POINT (29.0253075 41.0777839),273.3208836026184
POINT (29.00239 41.04852),POINT (29.0004588 41.0487174),214.90852788562066
POINT (29.02662 41.05017),POINT (29.016612 41.066644),1950.910821019969
POINT (29.00671 41.0602),POINT (29.0009636 41.065532),821.9226410678671
