,point_of_origin,nearest_point,distance_in_meter
690,POINT (29.04473 41.07876),POINT (29.03654855 41.07449),997.6297503341201
691,POINT (29.00846 41.04564),POINT (29.0004588 41.0487174),936.139195880176
692,POINT (29.00644 41.0478),POINT (29.0004588 41.0487174),668.9304295224329
693,POINT (29.00969000000001 41.0448),POINT (29.0004588 41.0487174),1092.024600441879
694,POINT (29.0029 41.04447),POINT (29.0004588 41.0487174),494.45487389592944
695,POINT (29.00624 41.05067),POINT (29.0004588 41.0487174),668.4121416933737
696,POINT (29.04226 41.06773),POINT (29.03654855 41.07449),913.3864119023357
697,POINT (29.02314 41.0511),POINT (29.016612 41.066644),1678.27691531132
698,POINT (29.03429 41.08187),POINT (29.03654855 41.07449),761.1936007197636
699,POINT (29.00214 41.04633),POINT (29.0004588 41.0487174),298.0517787010732
700,POINT (29.0215 41.0896),POINT (29.0178818 41.0876828),442.3883644289876
701,POINT (29.03409000000001 41.08762),POINT (29.02571553100006 41.07891799500004),1257.0161254243224
702,POINT (29.02412 41.0527),POINT (29.016612 41.066644),1593.0460045264597
703,POINT (29.00213 41.0617),POINT (29.0009039 41.06547929999999),392.5205704544746
704,POINT (29.00099 41.05993),POINT (28.9995352 41.0557256),440.2612932206514
705,POINT (29.03418 41.0868),POINT (29.02571553100006 41.07891799500004),1212.2988024639435
706,POINT (29.00337 41.05972),POINT (28.9995352 41.0557256),576.3100636297476
707,POINT (29.02552 41.08783),POINT (29.0178818 41.0876828),846.7099138351912
708,POINT (29.02632 41.0771),POINT (29.0253075 41.0777839),130.5073772365226
709,POINT (29.00694 41.05357),POINT (29.0001178 41.0527306),760.5545095890049
710,POINT (29.0071 41.05472),POINT (29.0001178 41.0527306),797.7845889634333
711,POINT (29.03899 41.07471),POINT (29.03654855 41.07449),271.44863866971997
712,POINT (29.01703 41.07591),POINT (29.0167598 41.0740579),182.9056509446822
713,POINT (29.0016 41.0552),POINT (28.9995352 41.0557256),234.51407781114452
714,POINT (29.02563 41.054),POINT (29.016612 41.066644),1586.281925472161
715,POINT (29.00566 41.06132),POINT (29.0009636 41.065532),662.8564141000146
716,POINT (29.02408 41.05418),POINT (29.016612 41.066644),1469.526235997478
717,POINT (29.00442 41.04256),POINT (29.0004588 41.0487174),743.4420412424953
718,POINT (29.00305 41.04597),POINT (29.0004588 41.0487174),392.61348801666514
719,POINT (29.0211 41.05985),POINT (29.016612 41.066644),827.9635983621151
720,POINT (29.02181 41.05381),POINT (29.016612 41.066644),1376.6518527227117
721,POINT (29.00515 41.05674000000001),POINT (28.9995352 41.0557256),630.1210748816426
722,POINT (29.02534 41.07593),POINT (29.0253075 41.0777839),180.63386552129342
723,POINT (29.0002 41.04566),POINT (29.0004588 41.0487174),299.2865286263268
724,POINT (29.02317 41.04826),POINT (29.016612 41.066644),1932.8520965626237
725,POINT (29.0094 41.04385),POINT (29.0004588 41.0487174),1098.6384522439403
726,POINT (29.02288 41.0543),POINT (29.016612 41.066644),1388.805455169453
727,POINT (29.04356 41.06727),POINT (29.03654855 41.07449),1048.0767256957713
728,POINT (29.00531 41.04544),POINT (29.0004588 41.0487174),625.3665815624748
729,POINT (29.02551 41.05594),POINT (29.016612 41.066644),1435.27285457756
730,POINT (29.0002 41.04258),POINT (29.0004588 41.0487174),598.7071919758338
731,POINT (29.01966 41.07364000000001),POINT (29.0183963 41.0726145),172.0432114880795
732,POINT (29.02502 41.04898),POINT (29.016612 41.066644),1956.952648787387
733,POINT (29.01711 41.07514000000001),POINT (29.0167598 41.0740579),112.33997443881006
734,POINT (29.00435 41.04537),POINT (29.0004588 41.0487174),540.7273991793481
735,POINT (28.99285 41.04025),POINT (28.99013805 41.03554045),548.604027568763
736,POINT (29.00797 41.0627),POINT (29.0084154 41.0687452),591.0564323390907
737,POINT (29.03251 41.08593),POINT (29.02571553100006 41.07891799500004),1016.6994042509546
738,POINT (29.05243 41.08097),POINT (29.03654855 41.07449),1869.970488637752
739,POINT (29.00261 41.05694),POINT (28.9995352 41.0557256),360.75592662633164
740,POINT (29.00349000000001 41.04632),POINT (29.0004588 41.0487174),409.19396372216204
741,POINT (29.00723 41.04738),POINT (29.0004588 41.0487174),761.7205978387807
742,POINT (29.00626 41.0657),POINT (29.00658198800005 41.06918643200004),341.5626495415105
743,POINT (29.02072 41.07094),POINT (29.01847813000007 41.07242234200004),287.39652385990104
744,POINT (28.99934 41.0494),POINT (29.0004588 41.0487174),140.71455057932803
745,POINT (28.99981 41.04599),POINT (29.0004588 41.0487174),275.3117433215797
746,POINT (28.99734 41.04917),POINT (29.0004588 41.0487174),348.47640397397396
747,POINT (29.00369 41.05425),POINT (29.0001178 41.0527306),422.701190122359
748,POINT (29.00618 41.09153),POINT (29.01134024300007 41.08607120700003),781.0148989830051
749,POINT (29.00377000000001 41.04539000000001),POINT (29.0004588 41.0487174),489.6956300880942
750,POINT (29.00206 41.04753),POINT (29.0004588 41.0487174),211.85282098464074
751,POINT (29.00252 41.04625),POINT (29.0004588 41.0487174),331.65049171743675
752,POINT (29.00096 41.0499),POINT (29.0004588 41.0487174),127.92170187016765
753,POINT (29.00334 41.04456),POINT (29.0004588 41.0487174),515.8217168895833
754,POINT (29.00201 41.06053),POINT (29.0009039 41.06547929999999),497.58659610256285
755,POINT (29.00088 41.04563),POINT (29.0004588 41.0487174),304.4316954341318
756,POINT (29.00344 41.04562),POINT (29.0004588 41.0487174),447.50868054279755
757,POINT (29.00803 41.05742),POINT (28.9995352 41.0557256),955.8930409863405
758,POINT (29.00764 41.04412),POINT (29.0004588 41.0487174),913.3284920124399
759,POINT (29.02305 41.05338),POINT (29.016612 41.066644),1476.1126272936801
760,POINT (29.01231 41.05652),POINT (29.016612 41.066644),1095.5405332979722
761,POINT (28.99853 41.04398),POINT (29.0004588 41.0487174),508.7092144298854
762,POINT (29.0033 41.0455),POINT (29.0004588 41.0487174),444.34768456470437
763,POINT (29.02756 41.05507),POINT (29.016612 41.066644),1656.417520400362
764,POINT (29.00984 41.04716),POINT (29.0004588 41.0487174),1050.7876324210313
765,POINT (29.02342 41.09063),POINT (29.0178818 41.0876828),677.6616411258317
766,POINT (29.00677 41.04905),POINT (29.0004588 41.0487174),700.2573353847004
767,POINT (29.00873 41.0591),POINT (29.0084154 41.0687452),940.3868837266085
768,POINT (29.04307 41.07604),POINT (29.03654855 41.07449),738.4124922200891
769,POINT (29.04426 41.07763),POINT (29.03654855 41.07449),907.780845275003
770,POINT (29.02771 41.08301),POINT (29.02571553100006 41.07891799500004),455.8108286271011
771,POINT (28.99906 41.04331),POINT (29.0004588 41.0487174),549.2286069110583
772,POINT (29.0025 41.04498),POINT (29.0004588 41.0487174),428.71706473954595
773,POINT (29.00613 41.04569),POINT (29.0004588 41.0487174),694.3446025152014
774,POINT (29.01103 41.04628),POINT (29.0004588 41.0487174),1195.4935626918787
775,POINT (29.00192 41.04407),POINT (29.0004588 41.0487174),480.9220675800361
776,POINT (29.00475 41.04654),POINT (29.0004588 41.0487174),520.7918530886108
777,POINT (29.02035 41.05174),POINT (29.016612 41.066644),1509.923466124505
778,POINT (29.00123 41.04251),POINT (29.0004588 41.0487174),610.8473432081651
779,POINT (29.02474 41.04985),POINT (29.016612 41.066644),1867.6938557134472
780,POINT (29.02611 41.06605),POINT (29.016612 41.066644),1054.3106747783002
781,POINT (29.02184 41.05245),POINT (29.016612 41.066644),1499.2921036645648
782,POINT (29.00434000000001 41.04454000000001),POINT (29.0004588 41.0487174),592.2214856631289
783,POINT (29.00607 41.04875),POINT (29.0004588 41.0487174),621.9300562088405
784,POINT (29.03804 41.07829),POINT (29.03654855 41.07449),405.37167509428343
785,POINT (29.00292 41.04461),POINT (29.0004588 41.0487174),484.3399259789941
786,POINT (29.00597 41.04582),POINT (29.0004588 41.0487174),672.9211422908215
787,POINT (29.00397 41.04606),POINT (29.0004588 41.0487174),467.43420020710187
788,POINT (29.0412 41.06784),POINT (29.03654855 41.07449),827.8532262791703
789,POINT (29.03843 41.08807),POINT (29.03654855 41.07449),1339.0795826149226
790,POINT (29.01105 41.04612),POINT (29.0004588 41.0487174),1200.8545993220816
791,POINT (29.02318 41.05019),POINT (29.016612 41.066644),1760.5112122952776
792,POINT (28.99969 41.04407),POINT (29.0004588 41.0487174),460.7845674216746
793,POINT (29.00383 41.04584000000001),POINT (29.0004588 41.0487174),467.1386868208315
794,POINT (29.0062 41.04627),POINT (29.0004588 41.0487174),679.545350841908
795,POINT (29.00475 41.05176),POINT (29.0001178 41.0527306),522.051147870905
796,POINT (29.00597 41.04697),POINT (29.0004588 41.0487174),634.122851264418
797,POINT (29.02263 41.07186),POINT (29.01847813000007 41.07242234200004),463.42653287932643
798,POINT (29.00155 41.04642),POINT (29.0004588 41.0487174),254.43674693645423
799,POINT (29.00764 41.04857),POINT (29.0004588 41.0487174),796.0638364006397
800,POINT (28.99926 41.04785),POINT (29.0004588 41.0487174),157.4732077779366
801,POINT (29.00189 41.04395),POINT (29.0004588 41.0487174),490.8628864525747
802,POINT (29.00542 41.0511),POINT (29.0004588 41.0487174),596.8758454741776
803,POINT (29.0075 41.05265),POINT (29.0001178 41.0527306),818.2499329918311
804,POINT (29.03016 41.05265),POINT (29.016612 41.066644),2028.123749187924
805,POINT (29.00294 41.04633),POINT (29.0004588 41.0487174),360.19591242155997
806,POINT (29.04337 41.07697),POINT (29.03654855 41.07449),793.7150190562024
807,POINT (29.00727 41.05581),POINT (28.9995352 41.0557256),857.3323477979876
808,POINT (28.99909 41.05354000000001),POINT (28.999343 41.054067),58.50825755726326
809,POINT (29.01015 41.04643),POINT (29.0004588 41.0487174),1097.0103191240444
810,POINT (28.99969 41.04787),POINT (29.0004588 41.0487174),118.65321850880348
811,POINT (29.01126 41.04583),POINT (29.0004588 41.0487174),1229.7719033551857
812,POINT (29.01041 41.04478),POINT (29.0004588 41.0487174),1167.764810232607
813,POINT (29.01229 41.04597),POINT (29.0004588 41.0487174),1338.3647174186276
814,POINT (29.01054 41.04451),POINT (29.0004588 41.0487174),1190.1860846990544
815,POINT (29.01171 41.04516),POINT (29.0004588 41.0487174),1294.3097396693806
816,POINT (29.01172 41.04481),POINT (29.0004588 41.0487174),1304.9160950462583
817,POINT (29.0102 41.04543),POINT (29.0004588 41.0487174),1126.1843522853883
818,POINT (29.00427 41.06541),POINT (29.0009636 41.065532),366.6602598054701
819,POINT (29.02255 41.05426),POINT (29.016612 41.066644),1374.2963254474125
820,POINT (29.01196 41.04501),POINT (29.0004588 41.0487174),1324.9371231532991
821,POINT (29.00376 41.05693),POINT (28.9995352 41.0557256),482.74050890809764
822,POINT (29.00953 41.06152),POINT (29.0084154 41.0687452),714.7124690262773
823,POINT (28.99712 41.0488),POINT (29.0004588 41.0487174),370.14589940865886
824,POINT (29.0377 41.08445),POINT (29.03654855 41.07449),978.5029173952968
825,POINT (29.04366 41.08017),POINT (29.03654855 41.07449),962.9875560672884
826,POINT (29.04415 41.08204),POINT (29.03654855 41.07449),1118.3096611632561
827,POINT (29.00415 41.06371),POINT (29.0009636 41.065532),395.2767911854692
828,POINT (28.9994 41.04487),POINT (29.0004588 41.0487174),392.825343000776
829,POINT (29.03822000000001 41.08673),POINT (29.03654855 41.07449),1206.5304123818566
830,POINT (29.00162000000001 41.0567),POINT (28.9995352 41.0557256),249.81571700207886
831,POINT (29.01935 41.06273),POINT (29.016612 41.066644),487.330205935815
832,POINT (28.99951 41.04451),POINT (29.0004588 41.0487174),423.23721621865946
833,POINT (29.03245 41.08514),POINT (29.02571553100006 41.07891799500004),961.5089900202897
834,POINT (29.035 41.08992),POINT (29.02571553100006 41.07891799500004),1485.7719351709518
835,POINT (29.01302 41.04327),POINT (29.0004588 41.0487174),1489.9694411212458
836,POINT (29.00484 41.05263),POINT (29.0001178 41.0527306),523.4806207104795
837,POINT (29.00957 41.04481),POINT (29.0004588 41.0487174),1079.2291616523605
838,POINT (28.9983 41.04801),POINT (29.0004588 41.0487174),249.0027378299598
839,POINT (29.00115 41.05176),POINT (29.0001178 41.0527306),148.4338350713635
840,POINT (29.00079 41.04345),POINT (29.0004588 41.0487174),514.5577034066695
841,POINT (29.01115 41.04499000000001),POINT (29.0004588 41.0487174),1239.3728164427753
842,POINT (29.04466 41.08045),POINT (29.03654855 41.07449),1070.1733155304166
843,POINT (28.99946 41.04447),POINT (29.0004588 41.0487174),428.41219136474973
844,POINT (29.00422 41.04347),POINT (29.0004588 41.0487174),659.6985293265087
845,POINT (29.0247 41.05489),POINT (29.016612 41.066644),1454.2325733060836
846,POINT (29.00186 41.04864),POINT (29.0004588 41.0487174),155.48610862471585
847,POINT (29.04422000000001 41.07039),POINT (29.03654855 41.07449),939.3855744355102
848,POINT (29.02233 41.07388),POINT (29.01847813000007 41.07242234200004),449.9237283957842
849,POINT (29.01412 41.04583),POINT (29.0004588 41.0487174),1540.0642153084248
850,POINT (29.02322 41.05171),POINT (29.016612 41.066644),1628.8260238810522
851,POINT (29.00684 41.04346),POINT (29.0004588 41.0487174),873.2881212383627
852,POINT (29.00112 41.04752),POINT (29.0004588 41.0487174),137.77916536002485
853,POINT (29.00275 41.04683),POINT (29.0004588 41.0487174),313.54346574767806
854,POINT (29.0055 41.0426),POINT (29.0004588 41.0487174),816.9938283277131
855,POINT (29.00289 41.0544),POINT (29.0001178 41.0527306),347.65939637486815
856,POINT (29.00319 41.04729),POINT (29.0004588 41.0487174),333.13655712451043
857,POINT (29.004 41.05095),POINT (29.0004588 41.0487174),448.7452539766614
858,POINT (29.00318 41.05075),POINT (29.0004588 41.0487174),360.8192633079119
859,POINT (29.02326 41.04832),POINT (29.016612 41.066644),1931.2203835606977
860,POINT (29.01221 41.04312),POINT (29.0004588 41.0487174),1412.026018065082
861,POINT (29.02436 41.04832),POINT (29.016612 41.066644),1980.9374450653386
862,POINT (29.00187 41.04414000000001),POINT (29.0004588 41.0487174),472.64270146181366
863,POINT (29.00682 41.05521),POINT (29.0001178 41.0527306),781.1394387984989
864,POINT (29.02562 41.05085),POINT (29.016612 41.066644),1834.183870161541
865,POINT (28.99902 41.04192000000001),POINT (29.0004588 41.0487174),681.2603780905886
866,POINT (29.00031 41.04327),POINT (29.0004588 41.0487174),531.0429045041323
867,POINT (29.00141 41.04244),POINT (29.0004588 41.0487174),620.6768482315158
868,POINT (29.02182 41.05215),POINT (29.016612 41.066644),1525.449111798126
869,POINT (28.99712 41.04816),POINT (29.0004588 41.0487174),374.02288488506014
870,POINT (29.00225 41.05963),POINT (28.9995352 41.0557256),485.0478899295804
871,POINT (29.00237000000001 41.05688),POINT (28.9995352 41.0557256),333.7247740388934
872,POINT (29.0149 41.09056),POINT (29.017713 41.0877267),416.4139816844073
873,POINT (29.0059 41.04599),POINT (29.0004588 41.0487174),659.0346239028557
874,POINT (28.99925 41.04405),POINT (29.0004588 41.0487174),474.11115759326304
875,POINT (29.02954 41.07635),POINT (29.0253075 41.0777839),489.4680072084098
876,POINT (29.00344 41.05669),POINT (28.9995352 41.0557256),442.87547188759055
877,POINT (28.99835 41.04423),POINT (29.0004588 41.0487174),495.7997189476608
878,POINT (29.01871 41.06204),POINT (29.016612 41.066644),505.22613323598875
879,POINT (29.01307000000001 41.04606),POINT (29.0004588 41.0487174),1421.5514937251917
880,POINT (29.02336 41.0491),POINT (29.016612 41.066644),1865.6216858662535
881,POINT (28.9997 41.04923),POINT (29.0004588 41.0487174),97.81561202378845
882,POINT (29.02281 41.05163),POINT (29.016612 41.066644),1615.9581762380321
883,POINT (29.04228 41.06842),POINT (29.03654855 41.07449),867.8129733356616
884,POINT (29.00623 41.04432),POINT (29.0004588 41.0487174),769.896645662183
885,POINT (29.0026 41.05712),POINT (28.9995352 41.0557256),365.85368002954186
886,POINT (29.02725 41.05448),POINT (29.016612 41.066644),1671.6561040921479
887,POINT (29.00018 41.04525),POINT (29.0004588 41.0487174),339.26881316787745
888,POINT (29.00815 41.04733),POINT (29.0004588 41.0487174),863.1123794139891
889,POINT (29.02218 41.06108),POINT (29.016612 41.066644),821.3847762858126
890,POINT (29.00228 41.04823),POINT (29.0004588 41.0487174),207.3656106157589
891,POINT (29.04309000000001 41.06727),POINT (29.03654855 41.07449),1010.0569719416925
892,POINT (29.00253 41.04577000000001),POINT (29.0004588 41.0487174),367.6625629268082
893,POINT (29.00282 41.04421),POINT (29.0004588 41.0487174),511.25034090468614
894,POINT (29.02227 41.0687),POINT (29.01847813000007 41.07242234200004),555.0967073993968
895,POINT (28.99855 41.04331),POINT (29.0004588 41.0487174),567.781614025082
896,POINT (29.002 41.04666),POINT (29.0004588 41.0487174),263.37635622315
897,POINT (29.04339 41.07226),POINT (29.03654855 41.07449),788.777178344063
898,POINT (29.0024 41.04353),POINT (29.0004588 41.0487174),549.3348201979629
899,POINT (29.00609 41.05056),POINT (29.0004588 41.0487174),649.4474449641253
900,POINT (28.99915 41.04357),POINT (29.0004588 41.0487174),522.1143039345565
901,POINT (29.00343 41.04295),POINT (29.0004588 41.0487174),651.3417646707575
902,POINT (29.00476 41.04392),POINT (29.0004588 41.0487174),667.6603412995024
903,POINT (29.03854 41.08625),POINT (29.03654855 41.07449),1166.5396574181339
904,POINT (28.99855 41.04435),POINT (29.0004588 41.0487174),475.24472262008806
905,POINT (28.99824000000001 41.04781),POINT (29.0004588 41.0487174),261.33371563327023
906,POINT (28.99894 41.04592),POINT (29.0004588 41.0487174),320.36752742795136
907,POINT (29.03437000000001 41.08724),POINT (29.02571553100006 41.07891799500004),1255.8971700012441
908,POINT (29.00058 41.04641),POINT (29.0004588 41.0487174),225.23036720703524
909,POINT (29.00493 41.04713),POINT (29.0004588 41.0487174),519.1451336440178
910,POINT (28.99781 41.04904000000001),POINT (29.0004588 41.0487174),295.25977569702087
911,POINT (29.00635 41.04759),POINT (29.0004588 41.0487174),662.1316560115864
912,POINT (28.9984 41.04482),POINT (29.0004588 41.0487174),443.0441155539562
913,POINT (29.00591 41.05563),POINT (28.9995352 41.0557256),706.6175178032191
914,POINT (29.00596 41.04451),POINT (29.0004588 41.0487174),734.7320251681853
915,POINT (29.00266 41.05339),POINT (29.0001178 41.0527306),288.9993142514926
916,POINT (29.0251 41.05035),POINT (29.016612 41.066644),1845.1947287454511
917,POINT (29.0174 41.07453),POINT (29.0167598 41.0740579),84.55954824249994
918,POINT (29.00549 41.04285),POINT (29.0004588 41.0487174),798.6214887759484
919,POINT (29.00178 41.04815),POINT (29.0004588 41.0487174),156.52520506399995
920,POINT (28.99793 41.04288),POINT (29.0004588 41.0487174),634.1014411918416
921,POINT (29.0094 41.04503),POINT (29.0004588 41.0487174),1054.122081862375
922,POINT (28.99747 41.04473),POINT (29.0004588 41.0487174),510.58204532417074
923,POINT (29.02455 41.05328),POINT (29.016612 41.066644),1571.3249207477804
924,POINT (29.01041 41.0445),POINT (29.0004588 41.0487174),1177.0094435068554
925,POINT (29.0471 41.08064),POINT (29.03654855 41.07449),1313.9658879192718
926,POINT (29.00635 41.04885),POINT (29.0004588 41.0487174),653.083798076027
927,POINT (29.00536 41.04464),POINT (29.0004588 41.0487174),673.0033978954418
928,POINT (29.0216 41.0524),POINT (29.016612 41.066644),1493.7390315446808
929,POINT (29.02117 41.04875),POINT (29.016612 41.066644),1814.9806448906634
930,POINT (29.00731 41.04375),POINT (29.0004588 41.0487174),900.4894012676556
931,POINT (29.0221 41.04919),POINT (29.016612 41.066644),1805.903825883198
932,POINT (29.04441 41.08092),POINT (29.03654855 41.07449),1073.0616808852903
933,POINT (29.03587000000001 41.06422),POINT (29.03654855 41.07449),1003.1717869751171
934,POINT (29.00073 41.04709),POINT (29.0004588 41.0487174),161.3949805917701
935,POINT (28.99848 41.04939),POINT (29.0004588 41.0487174),228.90444540914837
936,POINT (29.02252 41.06713),POINT (29.016612 41.066644),656.5290516273063
937,POINT (29.00348 41.06466),POINT (29.0009636 41.065532),291.56177400468914
938,POINT (29.00571 41.04592),POINT (29.0004588 41.0487174),642.6830724536936
939,POINT (29.00146 41.04445),POINT (29.0004588 41.0487174),430.3597292139496
940,POINT (29.00532 41.04433),POINT (29.0004588 41.0487174),687.7856892634493
941,POINT (29.0132 41.0459),POINT (29.0004588 41.0487174),1438.6145950861412
942,POINT (28.9976 41.04862),POINT (29.0004588 41.0487174),316.9993399968987
943,POINT (29.00309 41.04648),POINT (29.0004588 41.0487174),364.10901876567937
944,POINT (28.9995 41.04896),POINT (29.0004588 41.0487174),108.86669848627493
945,POINT (28.99998 41.04533),POINT (29.0004588 41.0487174),334.30283030817316
946,POINT (29.00835 41.04289),POINT (29.0004588 41.0487174),1042.7659441441456
947,POINT (29.02249 41.05335),POINT (29.016612 41.066644),1449.7422076575522
948,POINT (29.01907000000001 41.05035),POINT (29.016612 41.066644),1610.605364887071
949,POINT (29.00933 41.0604),POINT (29.0084154 41.0687452),819.3725466758495
950,POINT (29.00435 41.04785),POINT (29.0004588 41.0487174),439.48740519128717
951,POINT (29.00994 41.06407),POINT (29.0084154 41.0687452),485.839715835345
952,POINT (28.9982 41.04731),POINT (29.0004588 41.0487174),285.45476017297415
953,POINT (29.04636 41.0847),POINT (29.03654855 41.07449),1473.60841557007
954,POINT (29.00588 41.0443),POINT (29.0004588 41.0487174),739.115880237788
955,POINT (29.0441 41.07902),POINT (29.03654855 41.07449),946.1551354249765
956,POINT (29.02306 41.05361),POINT (29.016612 41.066644),1457.0814526016025
957,POINT (29.00461 41.05782),POINT (28.9995352 41.0557256),598.3454888054489
958,POINT (29.00214 41.04721),POINT (29.0004588 41.0487174),237.26471528976785
959,POINT (29.02652 41.06773),POINT (29.01847813000007 41.07242234200004),1001.7112048461869
960,POINT (29.00262 41.04632),POINT (29.0004588 41.0487174),334.5832670448516
961,POINT (29.02629 41.06439),POINT (29.016612 41.066644),1094.9161396778127
962,POINT (29.02616 41.06377),POINT (29.016612 41.066644),1094.6738750517363
963,POINT (29.0186 41.06515),POINT (29.016612 41.066644),264.0741528569362
964,POINT (29.02364 41.05004),POINT (29.016612 41.066644),1795.3495004651015
965,POINT (29.0024 41.04341),POINT (29.0004588 41.0487174),560.1119179675266
966,POINT (29.02911 41.05436),POINT (29.016612 41.066644),1830.5452942456193
967,POINT (29.00213 41.04448),POINT (29.0004588 41.0487174),452.52805710999183
968,POINT (29.01457000000001 41.09045),POINT (29.017713 41.0877267),437.8865644153855
969,POINT (29.00368 41.04497),POINT (29.0004588 41.0487174),510.6761341664936
970,POINT (29.02805 41.07294),POINT (29.0253075 41.0777839),561.2944760297628
971,POINT (28.99829 41.04374),POINT (29.0004588 41.0487174),541.2977986557802
972,POINT (29.03603 41.06257),POINT (29.03654855 41.07449),1162.4875246337153
973,POINT (29.03797 41.06789000000001),POINT (29.03654855 41.07449),661.8898894789966
974,POINT (29.00227000000001 41.06284),POINT (29.0009039 41.06547929999999),298.4300238003321
975,POINT (28.99838 41.04362),POINT (29.0004588 41.0487174),547.5266841449428
976,POINT (29.02548 41.06447),POINT (29.016612 41.066644),1005.4534132220061
977,POINT (29.02787 41.05594),POINT (29.016612 41.066644),1626.1432565017597
978,POINT (29.02459 41.06358),POINT (29.016612 41.066644),933.2723464166628
979,POINT (29.01156 41.04783),POINT (29.0004588 41.0487174),1233.4452478739602
980,POINT (29.02459 41.06344),POINT (29.016612 41.066644),937.7235423124056
981,POINT (29.02662 41.06346),POINT (29.016612 41.066644),1151.7999428943933
982,POINT (29.00271 41.06155),POINT (29.0009039 41.06547929999999),432.03478625187336
983,POINT (29.02046 41.06023),POINT (29.016612 41.066644),756.5394312304859
984,POINT (29.0036 41.05643),POINT (28.9995352 41.0557256),455.7234016351869
985,POINT (29.02807 41.0534),POINT (29.016612 41.066644),1810.365716390888
986,POINT (29.00603 41.04723),POINT (29.0004588 41.0487174),634.2677953951452
987,POINT (29.02525 41.05142),POINT (29.016612 41.066644),1765.2867780299073
988,POINT (28.99772 41.04188),POINT (29.0004588 41.0487174),732.1307291189393
989,POINT (29.00189 41.04452),POINT (29.0004588 41.0487174),438.67071487363893
990,POINT (29.01967 41.05497),POINT (29.016612 41.066644),1186.7335482923856
991,POINT (29.02043 41.06745),POINT (29.016612 41.066644),430.3955228973435
992,POINT (29.00215 41.0458),POINT (29.0004588 41.0487174),340.5029063685742
993,POINT (28.9985 41.04488),POINT (29.0004588 41.0487174),432.3728133623584
994,POINT (29.02271 41.0498),POINT (29.016612 41.066644),1774.6913957365475
995,POINT (29.02571 41.06214),POINT (29.016612 41.066644),1099.7127552351837
996,POINT (29.01083 41.04464),POINT (29.0004588 41.0487174),1216.2155543146812
997,POINT (29.00499000000001 41.05587),POINT (28.9995352 41.0557256),604.7508264202879
998,POINT (28.99958 41.04525),POINT (29.0004588 41.0487174),351.6196175073434
999,POINT (29.0055 41.04376),POINT (29.0004588 41.0487174),738.5894105346154
1000,POINT (29.01194000000001 41.04239000000001),POINT (29.0004588 41.0487174),1414.0012048036554
1001,POINT (29.0046 41.04402),POINT (29.0004588 41.0487174),648.1995109678699
1002,POINT (29.00288 41.04702),POINT (29.0004588 41.0487174),315.2279158166798
1003,POINT (29.00507 41.05308),POINT (29.0001178 41.0527306),549.9358696041364
1004,POINT (29.00441 41.0467),POINT (29.0004588 41.0487174),480.0268739516799
1005,POINT (29.0398 41.08392),POINT (29.03654855 41.07449),986.6791015301275
1006,POINT (29.00024 41.049),POINT (29.0004588 41.0487174),36.69255636330278
1007,POINT (29.02905 41.08308),POINT (29.02571553100006 41.07891799500004),548.6039463025403
1008,POINT (28.99943 41.04191),POINT (29.0004588 41.0487174),673.0357852083323
1009,POINT (29.00439 41.04544),POINT (29.0004588 41.0487174),540.2103412350829
1010,POINT (29.02473 41.06455),POINT (29.016612 41.066644),922.6029068780325
1011,POINT (29.00622000000001 41.04763),POINT (29.0004588 41.0487174),647.2777151964481
1012,POINT (29.00787 41.04937),POINT (29.0004588 41.0487174),823.8839303941911
1013,POINT (29.02511 41.05079),POINT (29.016612 41.066644),1809.028846688914
1014,POINT (29.02278 41.06062),POINT (29.016612 41.066644),900.9800221342218
1015,POINT (29.01138 41.0465),POINT (29.0004588 41.0487174),1229.5901600557195
1016,POINT (29.03291 41.09056),POINT (29.02571553100006 41.07891799500004),1386.3479851165637
1017,POINT (29.02316 41.05009),POINT (29.016612 41.066644),1768.4752292069536
1018,POINT (29.01331 41.09236),POINT (29.017713 41.0877267),664.765621550185
1019,POINT (29.0245 41.05294),POINT (29.016612 41.066644),1595.8336237422518
1020,POINT (29.00335 41.0458),POINT (29.0004588 41.0487174),428.36047749217306
1021,POINT (29.00334 41.06424000000001),POINT (29.0009636 41.065532),291.9285869887237
1022,POINT (29.00355 41.04608),POINT (29.0004588 41.0487174),428.2807456214432
1023,POINT (28.99914 41.05473),POINT (28.999343 41.054067),68.40843103983003
1024,POINT (29.00554 41.04413),POINT (29.0004588 41.0487174),718.9994127799926
1025,POINT (29.00482 41.04546),POINT (29.0004588 41.0487174),578.264213462363
1026,POINT (29.00488 41.04505),POINT (29.0004588 41.0487174),606.4794900139576
1027,POINT (29.02571 41.05256),POINT (29.016612 41.066644),1702.7523065548492
1028,POINT (29.0045 41.04485),POINT (29.0004588 41.0487174),585.3384290345169
1029,POINT (29.03612 41.08672),POINT (29.03654855 41.07449),1192.207443257985
1030,POINT (29.0042 41.04891),POINT (29.0004588 41.0487174),415.0833448123514
1031,POINT (29.0267 41.07805),POINT (29.02571553100006 41.07891799500004),138.04206487668964
1032,POINT (29.00265 41.04579),POINT (29.0004588 41.0487174),374.62456344002874
1033,POINT (29.02658 41.06329),POINT (29.016612 41.066644),1152.1177921326998
1034,POINT (29.00872 41.04541),POINT (29.0004588 41.0487174),970.6902780457694
1035,POINT (29.00339 41.0644),POINT (29.0009636 41.065532),290.6719451694102
