,point_of_origin,nearest_point,distance_in_meter
10995,POINT (29.03102 40.99553),POINT (29.0381205 40.9852841),1270.982463562768
10996,POINT (29.02271 41.0498),POINT (29.016612 41.066644),1774.6913957365475
10997,POINT (28.97638 41.03655),POINT (28.9780884 41.0317305),506.439584651065
10998,POINT (28.99278 41.05571),POINT (28.99561331400002 41.05553430600003),314.4985900945926
10999,POINT (28.9914 41.09597),POINT (29.01134024300007 41.08607120700003),2411.389204431891
11000,POINT (28.76687 41.03652),POINT (28.7789098 41.0351124),1341.456191519488
11001,POINT (29.05503 41.0141),POINT (29.05810805 41.0170686),447.1792551472075
11002,POINT (28.9695 41.03899000000001),POINT (28.9780884 41.0317305),1186.051199604584
11003,POINT (29.06439 40.99475),POINT (29.06724095 40.98946395),603.9929496784698
11004,POINT (28.89836 41.03297),POINT (28.8937773 41.03155805),526.2581994376512
11005,POINT (28.98617 41.03188),POINT (28.99013805 41.03554045),566.2752542757527
11006,POINT (28.62634000000001 41.02647),POINT (28.6281981 41.0161145),1033.3546974410058
11007,POINT (28.62724 41.02455),POINT (28.6281981 41.0161145),831.6802807367379
11008,POINT (28.98513 41.04813),POINT (28.98894300000007 41.05008799900003),463.6942443554204
11009,POINT (28.62763 41.02441),POINT (28.6281981 41.0161145),813.6220132552385
11010,POINT (28.62745 41.02578),POINT (28.6281981 41.0161145),948.7792162649877
11011,POINT (29.07252 41.01832),POINT (29.07273431600004 41.00658345600004),1143.0425581311408
11012,POINT (28.98616 41.04712),POINT (28.98894300000007 41.05008799900003),422.8481628957249
11013,POINT (28.98249 41.03967),POINT (28.9821093 41.0412067),155.5906258861761
11014,POINT (28.98574 41.03335),POINT (28.99013805 41.03554045),532.1491336368626
11015,POINT (29.02571 41.06214),POINT (29.016612 41.066644),1099.7127552351837
11016,POINT (29.09953 40.95422),POINT (29.08519469200007 40.95789641000005),1628.6982372010782
11017,POINT (28.94751 41.01552),POINT (28.9458539 41.0123804),356.89563690185247
11018,POINT (28.98357 41.04028),POINT (28.9821093 41.0412067),185.38322355994035
11019,POINT (29.00876 41.07756),POINT (29.01365240600007 41.08225028000004),709.1249891076377
11020,POINT (29.02507 40.98898),POINT (29.0381205 40.9852841),1490.5982522625025
11021,POINT (28.98013 41.03663),POINT (28.9821093 41.0412067),497.0599164116475
11022,POINT (29.01083 41.04464),POINT (29.0004588 41.0487174),1216.2155543146812
11023,POINT (28.98478 41.03183),POINT (28.9796001 41.03029625),593.2554028446269
11024,POINT (29.02865 40.98387),POINT (29.0381205 40.9852841),1058.6745105311245
11025,POINT (28.78923 40.99304),POINT (28.7898883 40.98770870000001),525.6132500766867
11026,POINT (29.02603 40.98583),POINT (29.0381205 40.9852841),1341.1208318217964
11027,POINT (28.98803 41.10327),POINT (29.01134024300007 41.08607120700003),3079.522908338049
11028,POINT (28.99815 41.05575),POINT (28.998429 41.055493),39.79139148727871
11029,POINT (29.03002 40.99644),POINT (29.0381205 40.9852841),1409.585950281137
11030,POINT (28.98566 41.05794),POINT (28.9863997 41.05934910000001),159.93194318051968
11031,POINT (29.14814 40.99948),POINT (29.1307821 40.9830495),2501.532858424531
11032,POINT (29.29713 40.93079),POINT (29.256068 40.881102),6635.505519983369
11033,POINT (29.03651 41.12711),POINT (29.0178818 41.0876828),4360.523190269286
11034,POINT (29.06406 41.02264),POINT (29.05810805 41.0170686),854.1426707828163
11035,POINT (29.16007 40.91627),POINT (29.12400894000007 40.93558331700007),4416.702219641281
11036,POINT (29.12913 40.97055),POINT (29.1315907 40.9814824),1098.304844816661
11037,POINT (29.0615 40.97041),POINT (29.0609895 40.9713669),109.01766685539495
11038,POINT (28.98499 41.03281),POINT (28.99013805 41.03554045),629.5793607995753
11039,POINT (28.98682 41.03225),POINT (28.99013805 41.03554045),487.9185736574817
11040,POINT (29.10892 40.94988),POINT (29.12400894000007 40.93558331700007),2175.6011574675376
11041,POINT (29.84891 41.13443),POINT (29.256068 40.881102),70150.11748348191
11042,POINT (28.9257 41.01047),POINT (28.93311846700005 41.01505125600005),935.7282092703683
11043,POINT (29.10538 40.95549000000001),POINT (29.08519469200007 40.95789641000005),2249.517009456382
11044,POINT (28.97363 41.02689),POINT (28.9780884 41.0317305),683.185606988641
11045,POINT (28.68581 41.00465),POINT (28.6558715 41.0035576),3319.812173449725
11046,POINT (29.00499000000001 41.05587),POINT (28.9995352 41.0557256),604.7508264202879
11047,POINT (28.98009 41.03982),POINT (28.9821093 41.0412067),261.44710508359526
11048,POINT (28.89714 40.98208),POINT (28.8727842 40.9775523),2735.3394927904014
11049,POINT (28.98415 41.05456),POINT (28.9868253 41.0523695),365.36614295966535
11050,POINT (28.99958 41.04525),POINT (29.0004588 41.0487174),351.6196175073434
11051,POINT (29.0055 41.04376),POINT (29.0004588 41.0487174),738.5894105346154
11052,POINT (28.97366 41.02513),POINT (28.9796001 41.03029625),828.839286779755
11053,POINT (28.98143 41.03394),POINT (28.9780884 41.0317305),428.41638668120055
11054,POINT (29.10209 40.98083),POINT (29.09758958000003 40.97528789900008),734.7603805840582
11055,POINT (29.10031 40.96168),POINT (29.09758958000003 40.97528789900008),1358.5574023329125
11056,POINT (29.01194000000001 41.04239000000001),POINT (29.0004588 41.0487174),1414.0012048036554
11057,POINT (28.96076 41.07281),POINT (28.96747055 41.0711126),761.9448774990666
11058,POINT (29.0046 41.04402),POINT (29.0004588 41.0487174),648.1995109678699
11059,POINT (29.08537 40.99587),POINT (29.0862389 40.992999),295.64165501403755
11060,POINT (28.98198 41.04016),POINT (28.9821093 41.0412067),103.0086949239258
11061,POINT (28.79036 41.06005),POINT (28.7965411 41.0508405),1130.3854396049126
11062,POINT (29.00288 41.04702),POINT (29.0004588 41.0487174),315.2279158166798
11063,POINT (29.03337 40.99338),POINT (29.0381205 40.9852841),948.2071125264854
11064,POINT (28.99503 41.05109),POINT (28.9946951 41.0530658),196.0748507039642
11065,POINT (29.09343 40.95999000000001),POINT (29.08519469200007 40.95789641000005),935.25844531793
11066,POINT (29.11132000000001 40.96616),POINT (29.09758958000003 40.97528789900008),1762.235872854863
11067,POINT (29.0287 40.99249),POINT (29.0381205 40.9852841),1258.1300464576789
11068,POINT (28.98638 41.05622),POINT (28.9863997 41.05934910000001),304.9438364622968
11069,POINT (28.98207 41.0291),POINT (28.9796001 41.03029625),297.5432131280824
11070,POINT (29.06578 40.98476),POINT (29.06724095 40.98946395),485.8331856377216
11071,POINT (28.98105 41.05483),POINT (28.97870225 41.05463435),260.91155761767044
11072,POINT (28.99536 41.0755),POINT (28.9996767 41.07080525),661.952344373115
11073,POINT (28.97789 41.08008),POINT (28.9839321 41.0685933),1304.4745876908785
11074,POINT (28.98324 41.03184),POINT (28.9796001 41.03029625),430.5698721989499
11075,POINT (28.92098 41.08309000000001),POINT (28.9459883 41.0693131),3080.1235138805846
11076,POINT (28.4608 41.04549),POINT (28.6281981 41.0161145),18773.852227627736
11077,POINT (28.99733 41.07297),POINT (28.9996767 41.07080525),334.8793904959846
11078,POINT (29.05485 41.11656),POINT (29.03654855 41.07449),4572.065913192366
11079,POINT (29.00507 41.05308),POINT (29.0001178 41.0527306),549.9358696041364
11080,POINT (28.04252 41.11536),POINT (28.24890332700005 41.07391090200008),23231.340472568107
11081,POINT (28.97354 41.05897),POINT (28.9736036 41.0620394),299.23806878074737
11082,POINT (29.04855 41.01174),POINT (29.0428689 41.0072355),767.4399311829733
11083,POINT (28.89388 41.07475),POINT (28.8937773 41.03155805),4212.885276061297
11084,POINT (28.92851 41.00822),POINT (28.93311846700005 41.01505125600005),839.3729552022241
11085,POINT (28.9277 41.00804),POINT (28.93311846700005 41.01505125600005),909.9503106740971
11086,POINT (28.97614 41.02773),POINT (28.9796001 41.03029625),457.8497379617774
11087,POINT (29.00441 41.0467),POINT (29.0004588 41.0487174),480.0268739516799
11088,POINT (29.0086 41.11866),POINT (29.017713 41.0877267),3178.480329889882
11089,POINT (28.93191 41.05652),POINT (28.9459883 41.0693131),1997.6085504661294
11090,POINT (28.98402 41.04524),POINT (28.9821093 41.0412067),446.4835629525954
11091,POINT (29.07024 40.99638),POINT (29.06724095 40.98946395),751.0145726922784
11092,POINT (28.98628 41.03429000000001),POINT (28.99013805 41.03554045),444.63306561958433
11093,POINT (29.02909 40.98829),POINT (29.0381205 40.9852841),1042.854528982422
11094,POINT (28.9699 41.03041),POINT (28.9780884 41.0317305),916.6440352696345
11095,POINT (29.0398 41.08392),POINT (29.03654855 41.07449),986.6791015301275
11096,POINT (29.04847 40.98129),POINT (29.04693296500005 40.98701972100001),583.4658837498182
11097,POINT (29.00024 41.049),POINT (29.0004588 41.0487174),36.69255636330278
11098,POINT (28.97462 41.00549),POINT (28.95731345 41.01471045),2118.277930799643
11099,POINT (28.98116 41.02757),POINT (28.9796001 41.03029625),316.99285428175807
11100,POINT (28.97446 41.03728),POINT (28.9780884 41.0317305),673.9873505555869
11101,POINT (28.8273 40.99427),POINT (28.8337968 40.99189570000001),756.4275465196858
11102,POINT (28.83442 41.03233),POINT (28.82810613700008 41.03163177700003),703.0943701951898
11103,POINT (28.97429 41.00477),POINT (28.95731345 41.01471045),2116.410490483807
11104,POINT (28.98215 41.03961),POINT (28.9821093 41.0412067),155.67282955572506
11105,POINT (28.99256 41.07269),POINT (28.9936129 41.0679197),479.2685417593134
11106,POINT (28.88076 41.02019),POINT (28.86846160000005 41.00936748700008),1724.152376537693
11107,POINT (29.31694 40.82163),POINT (29.256068 40.881102),8883.583488762544
11108,POINT (29.02905 41.08308),POINT (29.02571553100006 41.07891799500004),548.6039463025403
11109,POINT (28.97728 41.03683),POINT (28.9780884 41.0317305),505.0083788274757
11110,POINT (28.99943 41.04191),POINT (29.0004588 41.0487174),673.0357852083323
11111,POINT (28.9774 41.02505),POINT (28.9796001 41.03029625),566.4666936910337
11112,POINT (28.9938 41.05464),POINT (28.9946951 41.0530658),182.6828180200381
11113,POINT (28.86425 41.09058),POINT (28.8603265 41.1061175),1577.0960100583077
11114,POINT (29.01255 41.0253),POINT (29.01217945 41.0053215),1946.8847515489608
11115,POINT (29.02641 41.03309),POINT (29.03867389500005 41.02383388600003),1631.1281739889475
11116,POINT (28.97482 41.02756),POINT (28.9780884 41.0317305),544.4619134429748
11117,POINT (29.00312000000001 41.08105),POINT (29.01134024300007 41.08607120700003),1034.1384422206395
11118,POINT (29.12211 40.97806),POINT (29.1211856 40.9878653),959.781410021858
11119,POINT (29.08158 40.98129),POINT (29.0842411 40.9815672),296.1808771149302
11120,POINT (29.05589 40.97566),POINT (29.0545995 40.9745877),177.09932228289657
11121,POINT (29.00439 41.04544),POINT (29.0004588 41.0487174),540.2103412350829
11122,POINT (28.84637 40.99385),POINT (28.8337968 40.99189570000001),1406.5172910635138
11123,POINT (28.99859 41.08615),POINT (29.01134024300007 41.08607120700003),1413.20482948205
11124,POINT (28.99127 41.05521),POINT (28.9910654 41.0517089),341.92517131953457
11125,POINT (28.98578 41.05062),POINT (28.9868253 41.0523695),206.13143847671643
11126,POINT (28.97572000000001 41.03584),POINT (28.9780884 41.0317305),478.8728195101391
11127,POINT (29.04889 40.97732),POINT (29.0545995 40.9745877),686.4927413679208
11128,POINT (28.97178 41.02597),POINT (28.9780884 41.0317305),896.7039522371086
11129,POINT (29.02473 41.06455),POINT (29.016612 41.066644),922.6029068780325
11130,POINT (29.00622000000001 41.04763),POINT (29.0004588 41.0487174),647.2777151964481
11131,POINT (28.98482000000001 41.04475),POINT (28.9821093 41.0412067),457.7165079180428
11132,POINT (29.16908 40.92143),POINT (29.19725165 40.95915605),4818.215890021361
11133,POINT (28.99611 41.05014),POINT (28.993006 41.05005999999999),344.12224334197765
11134,POINT (28.97607 41.01333),POINT (28.9796001 41.03029625),1699.1853260085954
11135,POINT (29.08355 40.96668),POINT (29.0801286 40.9609437),675.0750715643053
11136,POINT (28.98708 41.03054),POINT (28.99013805 41.03554045),593.577390587061
11137,POINT (29.00434000000001 41.12395),POINT (29.01134024300007 41.08607120700003),3771.2649132888555
11138,POINT (28.97913 41.03132),POINT (28.9780884 41.0317305),122.18170635701924
11139,POINT (29.00787 41.04937),POINT (29.0004588 41.0487174),823.8839303941911
11140,POINT (29.02511 41.05079),POINT (29.016612 41.066644),1809.028846688914
11141,POINT (29.31796 40.86769),POINT (29.256068 40.881102),6982.831052135192
11142,POINT (28.99685 41.12169),POINT (29.01134024300007 41.08607120700003),3824.116090629979
11143,POINT (29.07976 40.97863),POINT (29.0842411 40.9815672),573.1168482029957
11144,POINT (29.02278 41.06062),POINT (29.016612 41.066644),900.9800221342218
11145,POINT (28.98574 41.03294),POINT (28.99013805 41.03554045),549.3964589242186
11146,POINT (28.64442 41.01926),POINT (28.6453056 41.0129651),623.230286476049
11147,POINT (29.10189 40.98117),POINT (29.0982918 40.98748320000001),732.6218699205687
11148,POINT (28.98265 41.04653),POINT (28.9821093 41.0412067),522.2344245479211
11149,POINT (29.02994 40.99007),POINT (29.0381205 40.9852841),1019.5207210736265
11150,POINT (28.97631 41.05659),POINT (28.97870225 41.05463435),326.5422585769145
11151,POINT (28.92952 41.01701),POINT (28.93311846700005 41.01505125600005),442.2035993932351
11152,POINT (29.10767 40.99645),POINT (29.1110669 40.99593970000001),379.7664343187408
11153,POINT (28.97352 41.02875),POINT (28.9780884 41.0317305),583.7478871207827
11154,POINT (28.14499 41.07274),POINT (28.24890332700005 41.07391090200008),11516.52242687544
11155,POINT (28.92665 40.99539),POINT (28.93311846700005 41.01505125600005),2046.7335521103514
11156,POINT (28.98777 41.04252),POINT (28.9821093 41.0412067),640.3274366380566
11157,POINT (29.10343 40.95418),POINT (29.08519469200007 40.95789641000005),2053.278592202769
11158,POINT (28.98687 41.03068),POINT (28.99013805 41.03554045),596.2753288601454
11159,POINT (28.71699000000001 40.98952),POINT (28.7214144 40.9813361),937.9636487496232
11160,POINT (29.15081 40.97575),POINT (29.1315907 40.9814824),2202.04932940581
11161,POINT (29.03222 40.9843),POINT (29.0381205 40.9852841),660.9775512288163
11162,POINT (28.98488 41.02943),POINT (28.9796001 41.03029625),591.2581218947194
11163,POINT (28.98703 41.03293),POINT (28.99013805 41.03554045),428.230219698596
11164,POINT (29.30787 40.93622),POINT (29.256068 40.881102),7852.035719205342
11165,POINT (28.97291 41.03581),POINT (28.9780884 41.0317305),698.2125540935305
11166,POINT (29.08018 41.08806),POINT (29.1013868 41.0943323),2428.525918641593
11167,POINT (28.98219000000001 41.05051),POINT (28.9868253 41.0523695),544.7786809800617
11168,POINT (28.93652 41.09209),POINT (28.9459883 41.0693131),2456.0913826812825
11169,POINT (28.83968 41.05047),POINT (28.8366952 41.04950789999999),343.8807296143802
11170,POINT (28.97019 41.05395),POINT (28.97870225 41.05463435),945.8128767462686
11171,POINT (28.97177000000001 41.05581),POINT (28.9736036 41.0620394),640.2554559138139
11172,POINT (29.02284 41.02395),POINT (29.0346424 41.0199689),1364.4074192043342
11173,POINT (28.83974000000001 40.99241),POINT (28.8337968 40.99189570000001),660.6125928370345
11174,POINT (29.1053 40.97794),POINT (29.10863585 40.98505865),785.3924376559838
11175,POINT (28.96545 41.0043),POINT (28.95731345 41.01471045),1357.5745045767105
11176,POINT (29.0232 40.98832),POINT (29.0381205 40.9852841),1679.9661170024824
11177,POINT (28.89932 40.98577),POINT (28.892241 41.0075534),2264.9144801375996
11178,POINT (29.08713 40.97938),POINT (29.0842411 40.9815672),384.5398736294014
11179,POINT (28.96323 41.00377),POINT (28.95731345 41.01471045),1251.919396177811
11180,POINT (28.98545 41.03285),POINT (28.99013805 41.03554045),582.0034876858618
11181,POINT (28.64361 41.03333),POINT (28.6453056 41.0129651),1999.9345399821502
11182,POINT (28.97738 41.0265),POINT (28.9796001 41.03029625),444.33410136189957
11183,POINT (29.01138 41.0465),POINT (29.0004588 41.0487174),1229.5901600557195
11184,POINT (28.62614 41.02668),POINT (28.6281981 41.0161145),1058.043116441669
11185,POINT (29.02701 40.99635),POINT (29.0381205 40.9852841),1636.5675489337204
11186,POINT (28.99206 41.05179),POINT (28.9910654 41.0517089),110.52003215394723
11187,POINT (28.69126 41.05948),POINT (28.6790924 41.0620668),1372.0355800694933
11188,POINT (29.1379 40.93022),POINT (29.12400894000007 40.93558331700007),1625.7178207560105
11189,POINT (28.99172 41.08579),POINT (28.9996767 41.07080525),1705.8092824493663
11190,POINT (28.98242 41.03374),POINT (28.9796001 41.03029625),458.6096146255879
11191,POINT (29.18347 40.89284),POINT (29.230989 40.91497455),5689.814556184446
11192,POINT (28.98523 41.03395),POINT (28.99013805 41.03554045),565.6352286403386
11193,POINT (28.9504 41.02234),POINT (28.95731345 41.01471045),1067.8478679242387
11194,POINT (29.10974 40.97413),POINT (29.109711 40.985018),1059.7973340551318
11195,POINT (29.0165 41.01141),POINT (29.01217945 41.0053215),762.3485497293491
11196,POINT (28.98544 41.03383),POINT (28.99013805 41.03554045),546.7389760081919
11197,POINT (29.03291 41.09056),POINT (29.02571553100006 41.07891799500004),1386.3479851165637
11198,POINT (29.09345 41.01416),POINT (29.09504196300003 41.02544708100004),1112.8789011572178
11199,POINT (28.99683 41.06264),POINT (28.9967448 41.0652149),251.0808455391563
11200,POINT (28.81708 40.95755),POINT (28.8239706 40.96239050000001),898.0357816190675
11201,POINT (29.10019 40.87537),POINT (29.12400894000007 40.93558331700007),6427.947062213771
11202,POINT (29.05731 40.98198),POINT (29.0545995 40.9745877),780.0790943838375
11203,POINT (28.98227 41.03781),POINT (28.9821093 41.0412067),331.5062894027631
11204,POINT (28.51721 41.0002),POINT (28.6281981 41.0161145),12398.82512337875
11205,POINT (29.02316 41.05009),POINT (29.016612 41.066644),1768.4752292069536
11206,POINT (28.98507 41.04953),POINT (28.9868253 41.0523695),338.26150978674724
11207,POINT (29.12818 40.92728),POINT (29.12400894000007 40.93558331700007),930.9826516464267
11208,POINT (28.98256 41.03806),POINT (28.9821093 41.0412067),310.7050567767609
11209,POINT (28.99272 41.06046),POINT (28.9892825 41.0616722),398.8893540478665
11210,POINT (28.97481 41.02695),POINT (28.9780884 41.0317305),590.8524960499865
11211,POINT (28.98099 41.03934),POINT (28.9821093 41.0412067),220.19503237177236
11212,POINT (29.03684 41.14335),POINT (29.05480284200007 41.16968134000007),3246.6643703041436
11213,POINT (28.97927 41.03225),POINT (28.9780884 41.0317305),140.40913891823607
11214,POINT (28.97287 41.02838),POINT (28.9780884 41.0317305),664.1984039988679
11215,POINT (29.20886 40.89539),POINT (29.230989 40.91497455),3105.189347386116
11216,POINT (29.01196 41.01537),POINT (29.01217945 41.0053215),979.3032047260788
11217,POINT (28.98142 41.03394),POINT (28.9780884 41.0317305),427.45857795415026
11218,POINT (28.97682 41.02685),POINT (28.9796001 41.03029625),455.8008398055746
11219,POINT (28.98588 41.04881),POINT (28.98894300000007 41.05008799900003),361.61261061134303
11220,POINT (29.00067 41.06172),POINT (29.0009039 41.06547929999999),367.21555780156166
11221,POINT (28.98152 41.0474),POINT (28.9821093 41.0412067),607.0977271532802
11222,POINT (28.98254 41.04008),POINT (28.9821093 41.0412067),119.73104945505418
11223,POINT (28.95206 41.02004),POINT (28.95731345 41.01471045),780.3507575942078
11224,POINT (29.01331 41.09236),POINT (29.017713 41.0877267),664.765621550185
11225,POINT (29.0245 41.05294),POINT (29.016612 41.066644),1595.8336237422518
11226,POINT (28.98566 41.03646),POINT (28.99013805 41.03554045),504.3517738281147
11227,POINT (28.97873 41.03518),POINT (28.9780884 41.0317305),343.6240645097234
11228,POINT (29.06865 40.98611),POINT (29.06724095 40.98946395),362.0116066424483
11229,POINT (29.14959 40.93291),POINT (29.12400894000007 40.93558331700007),2847.2630373754587
11230,POINT (29.04556 40.98984),POINT (29.04693296500005 40.98701972100001),314.01847919490973
11231,POINT (29.04609 41.01119),POINT (29.0428689 41.0072355),525.1723621343607
11232,POINT (28.98906 41.03385),POINT (28.99013805 41.03554045),203.50341447795523
11233,POINT (28.97291 41.05712),POINT (28.9736036 41.0620394),485.5881328297131
11234,POINT (29.00335 41.0458),POINT (29.0004588 41.0487174),428.36047749217306
11235,POINT (28.97294 41.05509),POINT (28.97870225 41.05463435),640.2031603322805
11236,POINT (29.00334 41.06424000000001),POINT (29.0009636 41.065532),291.9285869887237
11237,POINT (29.00355 41.04608),POINT (29.0004588 41.0487174),428.2807456214432
11238,POINT (28.99914 41.05473),POINT (28.999343 41.054067),68.40843103983003
11239,POINT (29.02875 40.99498),POINT (29.0381205 40.9852841),1403.8039550231558
11240,POINT (29.00554 41.04413),POINT (29.0004588 41.0487174),718.9994127799926
11241,POINT (29.00482 41.04546),POINT (29.0004588 41.0487174),578.264213462363
11242,POINT (28.98221 41.03891),POINT (28.9821093 41.0412067),224.10445953789576
11243,POINT (28.98121 41.05162),POINT (28.97870225 41.05463435),404.42132698980674
11244,POINT (29.0067 41.07858),POINT (29.01365240600007 41.08225028000004),849.5061952106391
11245,POINT (28.98112 41.03705),POINT (28.9821093 41.0412067),419.6733910348237
11246,POINT (29.04563 40.99912),POINT (29.0428689 41.0072355),847.6036069474908
11247,POINT (28.93878 41.01778),POINT (28.93311846700005 41.01505125600005),681.5655163019627
11248,POINT (29.00488 41.04505),POINT (29.0004588 41.0487174),606.4794900139576
11249,POINT (28.98416 41.03503),POINT (28.99013805 41.03554045),664.4451339587874
11250,POINT (28.97441 41.02653),POINT (28.9780884 41.0317305),650.4693886065186
11251,POINT (29.01361 41.014),POINT (29.01217945 41.0053215),860.2568365607998
11252,POINT (28.97356 41.02618),POINT (28.9780884 41.0317305),737.9354471654475
11253,POINT (28.97479 41.02266),POINT (28.9796001 41.03029625),915.4817402777762
11254,POINT (28.94365 41.06837),POINT (28.9459883 41.0693131),274.9911973682516
11255,POINT (28.97201 41.00326),POINT (28.95731345 41.01471045),1974.5820717161055
11256,POINT (28.99204000000001 41.05985),POINT (28.9892825 41.0616722),353.4685323605309
11257,POINT (28.97168 41.05584),POINT (28.9736036 41.0620394),640.7334651585601
11258,POINT (28.98121 41.03994),POINT (28.9821093 41.0412067),158.66409063308473
11259,POINT (28.67139 41.0096),POINT (28.656984 41.013361),1638.4018294756552
11260,POINT (28.97338 41.05672),POINT (28.9736036 41.0620394),519.0407081595908
11261,POINT (28.66939 41.00897),POINT (28.656984 41.013361),1440.4013992456717
11262,POINT (28.88177 40.98211),POINT (28.8727842 40.9775523),1090.6713349792112
11263,POINT (28.99937000000001 41.05764),POINT (28.9995352 41.0557256),187.43450773916624
11264,POINT (28.98215 41.03707),POINT (28.9821093 41.0412067),403.17007833734874
11265,POINT (28.98213 41.03865),POINT (28.9821093 41.0412067),249.175480181809
11266,POINT (28.97445 41.02584),POINT (28.9796001 41.03029625),717.2526659455574
11267,POINT (28.95272000000001 41.02829000000001),POINT (28.953994 41.036385),801.6556195608754
11268,POINT (28.90007 41.04853),POINT (28.8937773 41.03155805),1796.2927723526734
11269,POINT (28.89947 41.04851),POINT (28.8937773 41.03155805),1769.7147741128922
11270,POINT (29.18919 40.91597),POINT (29.230989 40.91497455),4633.980469611537
11271,POINT (28.97918 41.02951),POINT (28.9796001 41.03029625),89.6640507445865
11272,POINT (28.82187 40.95817),POINT (28.8239706 40.96239050000001),473.17807812601967
11273,POINT (28.97744 41.06413),POINT (28.9736036 41.0620394),471.50620175452457
11274,POINT (28.99575 41.0748),POINT (28.9996767 41.07080525),583.8945913579561
11275,POINT (28.97294 41.00188),POINT (28.95731345 41.01471045),2136.2905139075733
11276,POINT (28.92408 41.01345),POINT (28.93311846700005 41.01505125600005),1013.8687255854002
11277,POINT (28.98546 41.08415),POINT (28.9839321 41.0685933),1525.4798677119036
11278,POINT (28.98694 41.03353),POINT (28.99013805 41.03554045),404.99876390786335
11279,POINT (28.98161 41.05424),POINT (28.97870225 41.05463435),324.5651995950283
11280,POINT (28.99035 41.03467),POINT (28.99013805 41.03554045),88.01652666869622
11281,POINT (28.97165 41.00501),POINT (28.95731345 41.01471045),1849.031693298985
11282,POINT (28.9629 41.00346),POINT (28.95731345 41.01471045),1259.3796965624101
11283,POINT (28.9644 41.00408),POINT (28.95731345 41.01471045),1300.2476017048755
11284,POINT (28.96506 41.00463),POINT (28.95731345 41.01471045),1304.863573413704
11285,POINT (28.9636 41.00401),POINT (28.95731345 41.01471045),1254.3583010104028
11286,POINT (28.97572000000001 41.02977),POINT (28.9780884 41.0317305),324.6780948520887
11287,POINT (28.97433 41.02832),POINT (28.9780884 41.0317305),532.9252946017526
11288,POINT (29.02571 41.05256),POINT (29.016612 41.066644),1702.7523065548492
11289,POINT (28.99062 41.05447),POINT (28.9910654 41.0517089),273.55352256056364
11290,POINT (28.98488 41.05841),POINT (28.9863997 41.05934910000001),191.69349571090805
11291,POINT (29.06641 41.06809000000001),POINT (29.03654855 41.07449),3367.921441993105
11292,POINT (28.95571 41.01962),POINT (28.95731345 41.01471045),510.51337019235444
11293,POINT (29.02834 40.99314),POINT (29.0381205 40.9852841),1326.9140072405905
11294,POINT (29.0045 41.04485),POINT (29.0004588 41.0487174),585.3384290345169
11295,POINT (29.03556 40.99413),POINT (29.0381205 40.9852841),907.163193797211
11296,POINT (29.03612 41.08672),POINT (29.03654855 41.07449),1192.207443257985
11297,POINT (29.02057000000001 41.01599),POINT (29.01217945 41.0053215),1394.6790758735463
11298,POINT (28.98669000000001 41.06792),POINT (28.9839321 41.0685933),312.6363257069843
11299,POINT (28.94722 41.03234000000001),POINT (28.953994 41.036385),848.0500146985825
11300,POINT (28.99575 41.05498),POINT (28.99561331400002 41.05553430600003),56.09759850600494
11301,POINT (28.99579 41.05517),POINT (28.99561331400002 41.05553430600003),40.54233308923345
11302,POINT (28.99703 41.05552),POINT (28.9971406 41.05509910000001),42.805964726988066
11303,POINT (28.99588 41.05508),POINT (28.99561331400002 41.05553430600003),53.22996916675168
11304,POINT (28.99609 41.05414),POINT (28.9971406 41.05509910000001),149.30960825209186
11305,POINT (28.97982 41.03065),POINT (28.9796001 41.03029625),42.22091781383699
11306,POINT (28.66656 41.0618),POINT (28.6717497 41.05648),775.4000958141371
11307,POINT (28.63300000000001 41.01922),POINT (28.6281981 41.0161145),612.7337178933778
11308,POINT (28.98698 41.03143),POINT (28.99013805 41.03554045),531.9462423315147
11309,POINT (28.96592 41.00537),POINT (28.95731345 41.01471045),1318.6647638305446
11310,POINT (29.0042 41.04891),POINT (29.0004588 41.0487174),415.0833448123514
11311,POINT (28.97233 41.05464),POINT (28.97870225 41.05463435),706.2708422883815
11312,POINT (28.97877 41.03518),POINT (28.9780884 41.0317305),344.5687850608016
11313,POINT (28.9871 41.06675),POINT (28.9899423 41.06849260000001),357.8826873479495
11314,POINT (28.98736 41.06649),POINT (28.9899423 41.06849260000001),346.41168748808224
11315,POINT (28.98668 41.06706),POINT (28.9839321 41.0685933),339.2453240295301
11316,POINT (28.98689 41.06511),POINT (28.98725545 41.06247485),259.97287756719675
11317,POINT (28.98797 41.06699),POINT (28.9899423 41.06849260000001),263.1109065853427
11318,POINT (28.98727 41.06632000000001),POINT (28.9899423 41.06849260000001),364.07557190306136
11319,POINT (28.98684 41.06654),POINT (28.9839321 41.0685933),379.3628708009109
11320,POINT (28.98791 41.05847),POINT (28.9863997 41.05934910000001),188.04325188913782
11321,POINT (28.98592 41.05878),POINT (28.9863997 41.05934910000001),76.82846230955556
11322,POINT (28.98754000000001 41.05735),POINT (28.9863997 41.05934910000001),232.21987842496864
11323,POINT (28.98806 41.05671),POINT (28.9863997 41.05934910000001),316.237824200442
11324,POINT (28.98727 41.05832),POINT (28.9863997 41.05934910000001),139.14763716394648
11325,POINT (28.98598 41.05765),POINT (28.9863997 41.05934910000001),171.9906381663078
11326,POINT (28.99329 41.05331),POINT (28.9946951 41.0530658),157.54268659692863
