point_of_origin,nearest_point,distance_in_meter
POINT (29.04558 40.99013),POINT (29.04693296500005 40.98701972100001),338.0122059029281
POINT (29.02989 40.98391),POINT (29.0381205 40.9852841),922.005352756001
POINT (29.02576 40.99564),POINT (29.0381205 40.9852841),1701.313952898428
POINT (29.05638 40.98288),POINT (29.0545995 40.9745877),831.3238180656306
POINT (29.02553 40.98443),POINT (29.0381205 40.9852841),1397.962161683034
POINT (29.02978 40.98614),POINT (29.0381205 40.9852841),928.1821906273325
POINT (29.02877 40.99487),POINT (29.0381205 40.9852841),1394.9699759801954
POINT (29.10343 40.95698),POINT (29.08519469200007 40.95789641000005),2023.120659878037
POINT (29.02198 40.9871),POINT (29.0381205 40.9852841),1797.6765666767342
POINT (29.09249 40.95489),POINT (29.08519469200007 40.95789641000005),859.9350648544822
POINT (29.09845 40.95599),POINT (29.08519469200007 40.95789641000005),1480.8584669546117
POINT (29.03283 40.9884),POINT (29.0381205 40.9852841),660.2705201778509
POINT (29.05803 40.9746),POINT (29.0545995 40.9745877),380.2271667714092
POINT (29.06884 40.97127),POINT (29.0609895 40.9713669),870.1757460465503
POINT (29.03592 40.99725),POINT (29.0428689 41.0072355),1240.6284425076951
POINT (29.03214 40.98526),POINT (29.0381205 40.9852841),662.860914819554
POINT (29.02971 40.99359000000001),POINT (29.0381205 40.9852841),1234.3191322253192
POINT (29.08591 40.95671),POINT (29.08519469200007 40.95789641000005),140.0987410149201
POINT (29.02564000000001 40.98374),POINT (29.0381205 40.9852841),1391.445506962835
POINT (29.02825 40.99592),POINT (29.0381205 40.9852841),1506.716118713887
POINT (29.04836 40.98716),POINT (29.04693296500005 40.98701972100001),158.75661154411677
POINT (29.0423 40.99593),POINT (29.04693296500005 40.98701972100001),1008.3754734687407
POINT (29.02727 40.99599),POINT (29.0381205 40.9852841),1591.803474950348
POINT (29.04768 40.98577),POINT (29.04693296500005 40.98701972100001),147.20874126297036
POINT (29.03435 41.00775),POINT (29.0428689 41.0072355),945.5331817408683
POINT (29.03458 41.00763),POINT (29.0428689 41.0072355),919.5150897783099
POINT (29.02819 40.99325),POINT (29.0381205 40.9852841),1346.6760959680594
POINT (29.07266 40.96616),POINT (29.0763525 40.9626436),533.5991000793822
POINT (29.06419 40.99423),POINT (29.06724095 40.98946395),574.2331969291807
POINT (29.06358 40.97488),POINT (29.0609895 40.9713669),446.6282554302219
POINT (29.03864 40.99491),POINT (29.0381205 40.9852841),939.3568751136578
POINT (29.05356 40.99714),POINT (29.0550429 41.0006797),381.9015595603439
POINT (29.04533 40.99264),POINT (29.04693296500005 40.98701972100001),575.5014912317486
POINT (29.02917 40.99455),POINT (29.0381205 40.9852841),1341.1826386018859
POINT (29.04 40.99433),POINT (29.0381205 40.9852841),905.3824672435327
POINT (29.02809 40.994),POINT (29.0381205 40.9852841),1398.8458916819636
POINT (29.03417 40.98786),POINT (29.0381205 40.9852841),504.6524750635373
POINT (29.02862 40.99004),POINT (29.0381205 40.9852841),1150.4001158671574
POINT (29.09424000000001 40.97711),POINT (29.09758958000003 40.97528789900008),411.4563987788138
POINT (29.03996 40.98165),POINT (29.0400193 40.9830405),135.59600673188862
POINT (29.04851 40.99113),POINT (29.04693296500005 40.98701972100001),436.8138492288264
POINT (29.04895 40.99639000000001),POINT (29.0550429 41.0006797),794.0955298977436
POINT (29.02755 40.99332),POINT (29.0381205 40.9852841),1409.0249084699155
POINT (29.02781 40.99319000000001),POINT (29.0381205 40.9852841),1378.0390060018474
POINT (29.04807000000001 40.9754),POINT (29.0545995 40.9745877),728.0187113694291
POINT (29.03057 40.98935),POINT (29.0381205 40.9852841),925.8527001916422
POINT (29.03227 40.98852),POINT (29.0381205 40.9852841),720.9945809770844
POINT (29.02774 40.99178),POINT (29.0381205 40.9852841),1313.053589011024
POINT (29.04356 40.98975),POINT (29.04693296500005 40.98701972100001),458.7758118147316
POINT (29.04926 40.98361),POINT (29.04693296500005 40.98701972100001),420.48048524449746
POINT (29.0348 40.99544),POINT (29.0381205 40.9852841),1055.4753833366372
POINT (29.02717 40.98774),POINT (29.0381205 40.9852841),1237.064143917271
POINT (29.0307 40.98856),POINT (29.0381205 40.9852841),882.1923296663997
POINT (29.04096 40.98318),POINT (29.0400193 40.9830405),105.14544659713962
POINT (29.02728 40.98606),POINT (29.0381205 40.9852841),1203.8956774349936
POINT (29.02785 40.98409),POINT (29.0381205 40.9852841),1144.2713468271156
POINT (29.0231 40.9881),POINT (29.0381205 40.9852841),1687.2616817681426
POINT (29.02676 40.98386),POINT (29.0381205 40.9852841),1266.7740000387146
POINT (29.03188 41.00358),POINT (29.0428689 41.0072355),1268.9480819470189
POINT (29.09478 40.98048),POINT (29.09758958000003 40.97528789900008),593.6726097556551
POINT (29.02752000000001 40.98742),POINT (29.0381205 40.9852841),1193.1990993406475
POINT (29.08513 40.9621),POINT (29.081701 40.959921),435.26210176617724
POINT (29.03 40.98537),POINT (29.0381205 40.9852841),900.0852839044888
POINT (29.0367 40.99483),POINT (29.0381205 40.9852841),943.0425788030776
POINT (29.02762 40.98797),POINT (29.0381205 40.9852841),1192.8810128149044
POINT (29.02591 40.98642),POINT (29.0381205 40.9852841),1357.8820768183798
POINT (29.02532 40.98857),POINT (29.0381205 40.9852841),1454.4169867591886
POINT (29.02636 40.99504),POINT (29.0381205 40.9852841),1613.1256251031914
POINT (29.08352 40.98552),POINT (29.0842411 40.9815672),393.05692071909516
POINT (29.02309 40.98812),POINT (29.0381205 40.9852841),1688.6729181495505
POINT (29.024 40.98393),POINT (29.0381205 40.9852841),1570.6121494627882
POINT (29.02753 40.99381),POINT (29.0381205 40.9852841),1437.898112257938
POINT (29.03067 40.98726),POINT (29.0381205 40.9852841),847.9184774726903
POINT (29.0422 40.97185),POINT (29.0400193 40.9830405),1116.4356939870943
POINT (29.02884 40.99383),POINT (29.0381205 40.9852841),1323.2532995210859
POINT (29.07946 40.96289),POINT (29.0801286 40.9609437),203.47411721343124
POINT (29.03352000000001 40.98743),POINT (29.0381205 40.9852841),551.081594725287
POINT (29.04191 40.99634),POINT (29.04693296500005 40.98701972100001),1064.8900941821237
POINT (29.04205 40.9955),POINT (29.04693296500005 40.98701972100001),987.4769787289451
POINT (29.02331 40.98428),POINT (29.0381205 40.9852841),1644.4519555134382
POINT (29.04495 40.97192),POINT (29.0545995 40.9745877),1100.6229384606988
POINT (29.02651 40.98591),POINT (29.0381205 40.9852841),1288.3082751577006
POINT (29.04825 40.99583),POINT (29.0550429 41.0006797),888.7870282179695
POINT (29.02616 40.9905),POINT (29.0381205 40.9852841),1419.6856417640972
POINT (29.02636 40.99045),POINT (29.0381205 40.9852841),1397.2474790215792
POINT (29.10094 40.95623),POINT (29.08519469200007 40.95789641000005),1752.691417709253
POINT (29.10386 40.95665),POINT (29.08519469200007 40.95789641000005),2072.368079523585
POINT (29.028 40.99411),POINT (29.0381205 40.9852841),1413.2793148104327
POINT (29.03725 40.98301),POINT (29.038124 40.9852789),241.29754255246908
POINT (29.03417 40.98824000000001),POINT (29.0381205 40.9852841),524.0401993441578
POINT (29.02775 40.993),POINT (29.0381205 40.9852841),1373.343631983712
POINT (29.02372 40.98429),POINT (29.0381205 40.9852841),1599.0325721452223
POINT (29.02753 40.98904),POINT (29.0381205 40.9852841),1229.505731936137
POINT (29.02827000000001 40.99649),POINT (29.0381205 40.9852841),1543.850790584341
POINT (29.03634000000001 40.99716),POINT (29.0428689 41.0072355),1219.321217008752
POINT (29.08547 40.97305),POINT (29.09154825 40.9725396),675.5264137476855
POINT (29.06176 40.98404),POINT (29.06724095 40.98946395),804.9935663733826
POINT (29.02853 40.99813),POINT (29.0381205 40.9852841),1641.8406994448371
POINT (29.07084 40.97263),POINT (29.0609895 40.9713669),1098.7047067484846
POINT (29.0506 40.98201),POINT (29.04693296500005 40.98701972100001),635.0222945683977
POINT (29.02881 40.99281),POINT (29.0381205 40.9852841),1265.823195706718
POINT (29.02723 40.99282),POINT (29.0381205 40.9852841),1412.74303063714
POINT (29.0291 40.99249),POINT (29.0381205 40.9852841),1221.5860978665921
POINT (29.02675 40.99461),POINT (29.0381205 40.9852841),1553.542942480729
POINT (29.02465 40.99554000000001),POINT (29.01217945 41.0053215),1678.8434061366509
POINT (29.0623 40.99387),POINT (29.06724095 40.98946395),695.6975246571709
POINT (29.04193 40.99931),POINT (29.0428689 41.0072355),778.9195528738536
POINT (29.04718 40.98903),POINT (29.04693296500005 40.98701972100001),197.69586342602452
POINT (29.03054 40.98513),POINT (29.0381205 40.9852841),840.3288811295763
POINT (29.03832 40.98636),POINT (29.0381205 40.9852841),107.10332376915193
POINT (29.02803 40.99192),POINT (29.0381205 40.9852841),1291.7520210484874
POINT (29.03869000000001 40.98413),POINT (29.0398008 40.98414015),123.12105620475458
POINT (29.03285 40.98626),POINT (29.0381205 40.9852841),591.8466366616942
POINT (29.04097 40.98341),POINT (29.0400193 40.9830405),111.34879298999196
POINT (29.02609 40.9859),POINT (29.0381205 40.9852841),1334.7650082773
POINT (29.02878 40.99202),POINT (29.0381205 40.9852841),1225.6753334174164
POINT (29.02195 40.98088),POINT (29.0381205 40.9852841),1842.9069889005384
POINT (29.03013 40.99659000000001),POINT (29.0381205 40.9852841),1413.207437589743
POINT (29.02114000000001 40.98112),POINT (29.0381205 40.9852841),1925.2704756608664
POINT (29.04211 40.99377),POINT (29.04693296500005 40.98701972100001),847.3521723879493
POINT (29.0254 40.99441),POINT (29.0381205 40.9852841),1666.740196812207
POINT (29.02736 40.99637),POINT (29.0381205 40.9852841),1608.8864946444792
POINT (29.06717 40.98828),POINT (29.06724095 40.98946395),115.55598296171284
POINT (29.02647 40.99522),POINT (29.0381205 40.9852841),1613.744000633756
POINT (29.09627 40.97191),POINT (29.09758958000003 40.97528789900008),359.8911242371131
POINT (29.10044000000001 40.95774),POINT (29.08519469200007 40.95789641000005),1689.817344739453
POINT (29.02675 40.98365),POINT (29.0381205 40.9852841),1270.2765307499803
POINT (29.02782 40.99595),POINT (29.0381205 40.9852841),1543.6362855557777
POINT (29.02698 40.9974),POINT (29.0381205 40.9852841),1708.071987812492
POINT (29.02786 41.00206),POINT (29.0428689 41.0072355),1738.2398951283546
POINT (29.04414 40.97641),POINT (29.0400193 40.9830405),790.9886868104724
POINT (29.04479000000001 40.9984),POINT (29.0428689 41.0072355),886.5091431904893
POINT (29.06303 40.9933),POINT (29.06724095 40.98946395),597.805962762569
POINT (29.03181 40.99294),POINT (29.0381205 40.9852841),1022.4096009550665
POINT (29.09623 40.95477),POINT (29.08519469200007 40.95789641000005),1260.4246646163974
POINT (29.06638 40.98624),POINT (29.06724095 40.98946395),328.1184414204811
POINT (29.02774 40.99749),POINT (29.0381205 40.9852841),1654.491343785442
POINT (29.02795 40.99754),POINT (29.0381205 40.9852841),1641.927734147494
POINT (29.044 40.9976),POINT (29.0428689 41.0072355),946.8164114202899
POINT (29.0285 40.99588),POINT (29.0381205 40.9852841),1484.0055926660375
POINT (29.02318 40.98646),POINT (29.0381205 40.9852841),1659.906185918348
POINT (29.10075 40.96618),POINT (29.09758958000003 40.97528789900008),953.3056890696819
POINT (29.07584 40.98311),POINT (29.0842411 40.9815672),943.1917213348364
POINT (29.04515 40.9976),POINT (29.0428689 41.0072355),971.9347681533471
POINT (29.04247 41.00311),POINT (29.0428689 41.0072355),404.24408454191007
POINT (29.02744 40.99421),POINT (29.0381205 40.9852841),1468.7766133167538
POINT (29.02975 40.98987),POINT (29.0381205 40.9852841),1029.6942442877062
POINT (29.07079 40.97874),POINT (29.06724095 40.98946395),1115.8689657653488
POINT (29.03024000000001 40.98329),POINT (29.0381205 40.9852841),894.7827384237133
POINT (29.04441 40.99797),POINT (29.0428689 41.0072355),918.463593456231
POINT (29.02192 40.98232),POINT (29.0381205 40.9852841),1818.6691645824271
POINT (29.02273 40.99151),POINT (29.0381205 40.9852841),1810.4262675905281
POINT (29.0299 40.99136),POINT (29.0381205 40.9852841),1086.474465802238
POINT (29.02686 40.98272),POINT (29.0381205 40.9852841),1272.8183899319013
POINT (29.03163 40.98093),POINT (29.0381205 40.9852841),835.0969321078787
POINT (29.03168 40.99733),POINT (29.0381205 40.9852841),1373.4291981485956
POINT (29.02524 40.99484),POINT (29.0381205 40.9852841),1704.2790977715713
POINT (29.07845 40.96328),POINT (29.0763525 40.9626436),240.59674885173254
POINT (29.02327 40.98052),POINT (29.0381205 40.9852841),1710.1441186519614
POINT (29.03738 40.98682),POINT (29.0381205 40.9852841),170.63692322738643
POINT (29.04682 40.97153),POINT (29.0545995 40.9745877),912.2289989818819
POINT (29.02928 40.99395),POINT (29.0381205 40.9852841),1293.3076513939013
POINT (29.03179 40.98927),POINT (29.0381205 40.9852841),801.9044877396361
POINT (29.02545 40.98672),POINT (29.0381205 40.9852841),1411.2993426150274
POINT (29.04862 40.97292),POINT (29.0545995 40.9745877),682.3591042220319
POINT (29.03179 40.98245),POINT (29.0381205 40.9852841),754.0028800723014
POINT (29.03574 40.99418),POINT (29.0381205 40.9852841),905.7783122930381
POINT (29.03196 40.98942),POINT (29.0381205 40.9852841),792.7945871804147
POINT (29.08891 40.95592),POINT (29.08519469200007 40.95789641000005),454.5317762706373
POINT (29.02413 40.98023),POINT (29.0381205 40.9852841),1626.9321335364525
POINT (29.02962 40.99685),POINT (29.0381205 40.9852841),1468.6399543806706
POINT (29.02296 40.98825),POINT (29.0381205 40.9852841),1704.9892328616854
POINT (29.08133 40.97125),POINT (29.0763525 40.9626436),1003.2657951201644
POINT (29.09184 40.9616),POINT (29.08519469200007 40.95789641000005),820.0670621933341
POINT (29.08778 40.95941),POINT (29.08519469200007 40.95789641000005),322.2185210386319
POINT (29.03005 40.98082),POINT (29.0381205 40.9852841),994.5950267093942
POINT (29.06703 40.97471),POINT (29.0609895 40.9713669),744.4624419507269
POINT (29.02955 40.99088),POINT (29.0381205 40.9852841),1095.2014160866343
POINT (29.02564000000001 40.99294),POINT (29.0381205 40.9852841),1571.5107297097595
POINT (29.07126 40.97867),POINT (29.06724095 40.98946395),1141.550526658882
POINT (29.02847 40.98955),POINT (29.0381205 40.9852841),1147.504148852053
POINT (29.04353 40.97668),POINT (29.0400193 40.9830405),731.5756983893152
POINT (29.03435 40.9926),POINT (29.0381205 40.9852841),826.1069934781862
POINT (29.04815 40.9987),POINT (29.0550429 41.0006797),787.9387832994133
POINT (29.0258 40.98713),POINT (29.0381205 40.9852841),1377.345534019155
POINT (29.02621 40.99425),POINT (29.0381205 40.9852841),1582.8637762770718
POINT (29.02425 40.99036),POINT (29.0381205 40.9852841),1614.9092002161344
POINT (29.04648 40.98307),POINT (29.04693296500005 40.98701972100001),387.9456657781542
POINT (29.07831 40.98052),POINT (29.0842411 40.9815672),665.2456389846361
POINT (29.03112 40.99705),POINT (29.0381205 40.9852841),1384.0238770518238
POINT (29.04586 40.97834),POINT (29.0400193 40.9830405),792.8930952696344
POINT (29.08575 40.96246),POINT (29.08519469200007 40.95789641000005),448.5477807218717
POINT (29.02994 40.98618),POINT (29.0381205 40.9852841),910.8864795980548
POINT (29.02526 40.98618),POINT (29.0381205 40.9852841),1428.0790405922714
POINT (29.02991 40.98719000000001),POINT (29.0381205 40.9852841),928.76508657299
POINT (29.02963 40.99558),POINT (29.0381205 40.9852841),1375.275379664049
POINT (29.02837 40.9952),POINT (29.0381205 40.9852841),1449.4368110040862
POINT (29.02718 40.99357),POINT (29.0381205 40.9852841),1456.6553483193443
POINT (29.04563 40.97398),POINT (29.0545995 40.9745877),995.9089958470285
POINT (29.07697000000001 40.98235),POINT (29.0842411 40.9815672),809.5035132625185
POINT (29.02965 40.99753),POINT (29.0381205 40.9852841),1517.9857466993037
POINT (29.03158 41.00278),POINT (29.0428689 41.0072355),1324.3470453432267
POINT (29.02721 40.98751),POINT (29.0381205 40.9852841),1228.563491933056
POINT (29.05923 40.9671),POINT (29.0609895 40.9713669),459.0094724902696
POINT (29.08533 40.96057),POINT (29.08519469200007 40.95789641000005),260.72929147284725
POINT (29.0681 40.98481),POINT (29.06724095 40.98946395),463.07452826960866
POINT (29.02801 40.99433),POINT (29.0381205 40.9852841),1425.5451866579913
POINT (29.03383 40.98766),POINT (29.0381205 40.9852841),528.8657709415855
POINT (29.03318 40.98808),POINT (29.0381205 40.9852841),611.5704161693149
POINT (29.08216 40.98546),POINT (29.0842411 40.9815672),443.67901661827995
POINT (29.04377 40.99647),POINT (29.04693296500005 40.98701972100001),984.9256646592988
POINT (29.02722 40.98784000000001),POINT (29.0381205 40.9852841),1233.556413673494
POINT (29.0238 40.98503),POINT (29.0381205 40.9852841),1587.4238677648545
POINT (29.05623 40.98218),POINT (29.0545995 40.9745877),761.1555351903082
POINT (29.03165 40.99544),POINT (29.0381205 40.9852841),1221.8584929051783
POINT (29.02442000000001 40.98533),POINT (29.0381205 40.9852841),1518.5190465077333
POINT (29.02636 40.98387),POINT (29.0381205 40.9852841),1310.7481541320335
POINT (29.04247 41.00358),POINT (29.0428689 41.0072355),358.7761749284944
POINT (29.02739 40.99407),POINT (29.0381205 40.9852841),1465.240135096246
POINT (29.03209 40.98724),POINT (29.0381205 40.9852841),695.0202329915257
POINT (29.02862 40.98575),POINT (29.0381205 40.9852841),1053.9779015261659
POINT (29.0304 40.98854),POINT (29.0381205 40.9852841),912.5923750867138
POINT (29.07487 40.98544),POINT (29.06724095 40.98946395),931.9495822603122
POINT (29.02467 40.98203),POINT (29.0381205 40.9852841),1524.129659659344
POINT (29.04018 40.98893),POINT (29.0381205 40.9852841),422.15552658707963
POINT (29.03356 40.98753),POINT (29.0381205 40.9852841),550.7777689539058
POINT (29.07836 40.98398),POINT (29.0842411 40.9815672),692.8827150838005
POINT (29.10386 40.95911),POINT (29.09758958000003 40.97528789900008),1721.3653199232178
POINT (29.08034 40.96873),POINT (29.0763525 40.9626436),739.2638759582003
POINT (29.0645 40.97033),POINT (29.0609895 40.9713669),401.98091399908293
POINT (29.05769 40.98856),POINT (29.06724095 40.98946395),1062.2502998029454
POINT (29.08959 40.954),POINT (29.08519469200007 40.95789641000005),617.4373661546183
POINT (29.06281 40.9866),POINT (29.06724095 40.98946395),564.7729653852651
POINT (29.06246 40.98604),POINT (29.06724095 40.98946395),626.072618909616
POINT (29.02575 40.99507),POINT (29.0381205 40.9852841),1669.9016573588608
POINT (29.02471 40.98647),POINT (29.0381205 40.9852841),1490.8521303125183
POINT (29.02413 40.9902),POINT (29.0381205 40.9852841),1622.9091756721955
POINT (29.02899 40.99479),POINT (29.0381205 40.9852841),1371.677925057131
POINT (29.02282 40.9848),POINT (29.0381205 40.9852841),1696.5058202537425
POINT (29.06178 40.97209),POINT (29.0609895 40.9713669),112.40603445896494
POINT (29.09747 40.96858),POINT (29.09758958000003 40.97528789900008),653.1303497964602
POINT (29.0391 40.9946),POINT (29.0381205 40.9852841),913.8650454190836
POINT (29.02821 40.98364),POINT (29.0381205 40.9852841),1110.0563256464018
POINT (29.04186 40.99801),POINT (29.0428689 41.0072355),905.4871627568564
POINT (29.03495 40.99543),POINT (29.0381205 40.9852841),1048.8754494714785
POINT (29.03539 40.99692),POINT (29.0381205 40.9852841),1173.0979032406517
POINT (29.02817000000001 40.99592),POINT (29.0381205 40.9852841),1513.1668314130313
POINT (29.02878 40.99753),POINT (29.0381205 40.9852841),1579.4463596473363
POINT (29.02889 40.99777),POINT (29.0381205 40.9852841),1589.2993985945886
POINT (29.05131 40.98518),POINT (29.04693296500005 40.98701972100001),517.1657497442314
POINT (29.06283 40.96527),POINT (29.0609895 40.9713669),627.7886234666369
POINT (29.03047 40.98396),POINT (29.0381205 40.9852841),857.7060991600771
POINT (29.02954 40.99568),POINT (29.0381205 40.9852841),1389.2048112999976
POINT (29.02737 40.99505),POINT (29.0381205 40.9852841),1524.7006465391562
POINT (29.02703 40.99295),POINT (29.0381205 40.9852841),1438.2632134145183
POINT (29.02455 40.99285),POINT (29.0381205 40.9852841),1674.957683676901
POINT (29.09288 40.9752),POINT (29.09154825 40.9725396),298.1056016386943
POINT (29.09286 40.96346),POINT (29.09154825 40.9725396),895.7974689760582
POINT (29.03243 40.99481),POINT (29.0381205 40.9852841),1121.9438419868063
POINT (29.09387000000001 40.96483),POINT (29.09154825 40.9725396),793.4342567045353
POINT (29.0271 40.98259),POINT (29.0381205 40.9852841),1249.3441786522455
POINT (29.09533 40.95391),POINT (29.08519469200007 40.95789641000005),1188.5184450460977
POINT (29.0837 40.96608),POINT (29.08063247100005 40.96062811900004),630.3577845213517
POINT (29.06596 40.96622),POINT (29.0609895 40.9713669),744.7883680745597
POINT (29.03017 40.99078),POINT (29.0381205 40.9852841),1031.071335594581
POINT (29.02567 40.99552),POINT (29.0381205 40.9852841),1702.4850485002132
POINT (29.02682 40.98449),POINT (29.0381205 40.9852841),1254.891888713546
POINT (29.0295 40.99489000000001),POINT (29.0381205 40.9852841),1337.3168467801313
POINT (29.08452 40.97305),POINT (29.09154825 40.9725396),780.5749143629625
POINT (29.0428 40.98287),POINT (29.0400193 40.9830405),308.64999164162066
POINT (29.02841 40.98956),POINT (29.0381205 40.9852841),1154.056740590908
POINT (29.10086 40.95987),POINT (29.09154825 40.9725396),1608.2299974069233
POINT (29.08998 40.9638),POINT (29.08519469200007 40.95789641000005),782.0841610804982
POINT (29.03884 41.01077),POINT (29.0428689 41.0072355),563.8461524888298
POINT (29.0618 40.9821),POINT (29.06724095 40.98946395),936.9607524187591
POINT (29.08846 40.96023),POINT (29.08519469200007 40.95789641000005),427.31794696761733
POINT (29.05599 40.99123),POINT (29.0550429 41.0006797),926.2436845687258
POINT (29.03952 40.97235),POINT (29.0400193 40.9830405),1042.7412290303866
POINT (29.0385 40.98874),POINT (29.0381205 40.9852841),339.23269997385273
POINT (29.03047 40.98496),POINT (29.0381205 40.9852841),848.5408150083956
POINT (29.0807 40.98675),POINT (29.0842411 40.9815672),639.2737647667543
POINT (29.09432 40.97934),POINT (29.09758958000003 40.97528789900008),535.6602904838076
POINT (29.03289 40.99764),POINT (29.0381205 40.9852841),1335.881657774427
POINT (29.03969 40.99546),POINT (29.0381205 40.9852841),1006.3069282212058
POINT (29.07697000000001 40.96439),POINT (29.0763525 40.9626436),183.29875646763767
POINT (29.03908 41.00101),POINT (29.0428689 41.0072355),737.5885446981868
POINT (29.02515 40.98444),POINT (29.0381205 40.9852841),1439.9514984672853
POINT (29.02983 40.98619),POINT (29.0381205 40.9852841),923.1157329804414
POINT (29.03052000000001 40.99176),POINT (29.0381205 40.9852841),1052.4071828545466
POINT (29.02973 40.99759),POINT (29.0381205 40.9852841),1517.1308839679198
POINT (29.03016 40.98493),POINT (29.0381205 40.9852841),882.9865168238298
POINT (29.08029 40.9879),POINT (29.0842411 40.9815672),756.2686840890016
POINT (29.08622 40.96755),POINT (29.09154825 40.9725396),764.681922640371
POINT (29.02212 40.9828),POINT (29.0381205 40.9852841),1789.8678995801474
POINT (29.03038 40.98899),POINT (29.0381205 40.9852841),930.7781049597589
POINT (29.02933 40.98337),POINT (29.0381205 40.9852841),991.9859295093154
POINT (29.06201 40.98103),POINT (29.0609895 40.9713669),947.7775176814546
POINT (29.03101 40.98755),POINT (29.0381205 40.9852841),818.4245592403201
POINT (29.04935 40.98224),POINT (29.04693296500005 40.98701972100001),537.0961194168023
POINT (29.10443 40.95737),POINT (29.09758958000003 40.97528789900008),1901.8579927204582
POINT (29.02158 40.97944),POINT (29.0381205 40.9852841),1919.6406603163755
POINT (29.07627 40.97389),POINT (29.0842411 40.9815672),1157.2753718577305
POINT (29.094 40.96985),POINT (29.09154825 40.9725396),377.36496706609
POINT (29.04058 40.99505),POINT (29.0381205 40.9852841),989.5087837711282
POINT (29.03521 40.96836),POINT (29.0400193 40.9830405),1526.0563001802436
POINT (29.03047 40.99569),POINT (29.0381205 40.9852841),1321.5215818399845
POINT (29.06769 40.98263),POINT (29.06724095 40.98946395),667.3184297545251
POINT (29.02741 40.99574000000001),POINT (29.0381205 40.9852841),1564.14750105937
POINT (29.07219000000001 40.97358),POINT (29.0609895 40.9713669),1259.9944668641467
POINT (29.07222 40.97013),POINT (29.0763525 40.9626436),860.9036253986368
POINT (29.02532 40.99008),POINT (29.0381205 40.9852841),1493.6941980454185
POINT (29.02944 40.99699),POINT (29.0381205 40.9852841),1491.9148149462287
POINT (29.02949000000001 40.99415),POINT (29.0381205 40.9852841),1288.7361059201316
POINT (29.02617 40.99552),POINT (29.0381205 40.9852841),1657.8816004321898
POINT (29.02517000000001 40.98758),POINT (29.0381205 40.9852841),1452.7032451601376
POINT (29.09474 40.97694),POINT (29.09758958000003 40.97528789900008),354.4305787855284
POINT (29.03152 40.99526),POINT (29.0381205 40.9852841),1216.319083487654
POINT (29.02123 40.98502),POINT (29.0381205 40.9852841),1872.2565127307355
POINT (29.02124 40.98471),POINT (29.0381205 40.9852841),1871.806992034427
POINT (29.06068 40.96785),POINT (29.0609895 40.9713669),344.1957575205893
POINT (29.08017000000001 40.96947),POINT (29.0763525 40.9626436),787.9071058650499
POINT (29.04238 41.00689000000001),POINT (29.0428689 41.0072355),63.7867175296722
POINT (29.04591 40.98569000000001),POINT (29.04693296500005 40.98701972100001),172.12768075995373
POINT (29.02742000000001 40.98933),POINT (29.0381205 40.9852841),1249.7691476126472
POINT (29.03235 40.99547000000001),POINT (29.0381205 40.9852841),1180.4481286496764
POINT (29.02284 40.98094),POINT (29.0381205 40.9852841),1745.6973446982897
POINT (29.02937 40.99463),POINT (29.0381205 40.9852841),1330.1903715032552
POINT (29.05976 40.9696),POINT (29.0609895 40.9713669),219.49213528453768
POINT (29.02988 40.9817),POINT (29.0381205 40.9852841),977.79576789746
POINT (29.05967 40.99395),POINT (29.0550429 41.0006797),832.1842219098285
POINT (29.02623 40.99439),POINT (29.0381205 40.9852841),1588.5893520947748
POINT (29.09854 40.96143),POINT (29.09154825 40.9725396),1330.4956247775553
POINT (29.03193 40.99371),POINT (29.0381205 40.9852841),1069.7575576086697
POINT (29.08605 40.9627),POINT (29.08519469200007 40.95789641000005),477.18188241069083
POINT (29.06673 40.98959),POINT (29.06724095 40.98946395),57.94697395572696
POINT (29.02754 40.98748),POINT (29.0381205 40.9852841),1192.0512331545362
POINT (29.02924 40.99464),POINT (29.0381205 40.9852841),1341.3943430025624
POINT (29.02664 40.98827),POINT (29.0381205 40.9852841),1305.2737485547573
POINT (29.03783 40.983),POINT (29.0400193 40.9830405),242.6862090064284
POINT (29.0278 40.99743),POINT (29.0381205 40.9852841),1645.6667432921925
POINT (29.09201 40.97834),POINT (29.09154825 40.9725396),566.999171672652
POINT (29.08946 40.95604),POINT (29.08519469200007 40.95789641000005),506.1245077307205
POINT (29.0258 40.98329),POINT (29.0381205 40.9852841),1379.3043573341376
POINT (29.02211 40.99084000000001),POINT (29.0381205 40.9852841),1855.2379587001537
POINT (29.03823 41.01057),POINT (29.0428689 41.0072355),608.147769434744
POINT (29.06828 40.97568),POINT (29.0609895 40.9713669),910.6898961940415
POINT (29.08954 40.96865),POINT (29.09154825 40.9725396),439.243661090426
POINT (29.04208 41.00022),POINT (29.0428689 41.0072355),688.8748583868171
POINT (29.03047 40.9827),POINT (29.0381205 40.9852841),884.5236920095847
POINT (29.02725 40.99645),POINT (29.0381205 40.9852841),1623.1567782568468
POINT (29.02389 40.99029),POINT (29.0381205 40.9852841),1650.912562967826
POINT (29.02699 40.98835),POINT (29.0381205 40.9852841),1269.2966332859442
POINT (29.02754 40.98679),POINT (29.0381205 40.9852841),1181.8420494936483
POINT (29.02543 40.9858),POINT (29.0381205 40.9852841),1407.4653569449617
POINT (29.04138 40.99561),POINT (29.04693296500005 40.98701972100001),1038.6644428626146
POINT (29.03102 40.99553),POINT (29.0381205 40.9852841),1270.982463562768
